#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Želim samo da ispunjavam Božju volju.
419-5	11623-11631	uglavnom	ADV	ADV	_	_	uglavnom	_	_	_	U ovom kontekstu, 'uglavnom' znači 'obično' ili 'po pravilu', odnosno da se groznica kod odraslih najčešće ne javlja, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000155621b	4	ChatGPT	ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b;ENG30-00155621-b	
419-6	11632-11634	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
419-7	11635-11641	javlja	V	VERB	_	_	javljati	1	javljati se	IRV	U ovom kontekstu, 'javljati se' znači 'pojavljivati se' ili 'nastajati', konkretno u vezi sa pojavom groznice kod određene starosne grupe, što odgovara ponuđenom značenju.[2280]	http://llod.jerteh.rs/WSD/seCVMWE0161[2280]	1[2280]	ChatGPT	CVMWE-0161[2280]	
419-8	11641-11642	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
419-9	11643-11646	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
419-10	11647-11649	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
419-11	11650-11655	česta	A	ADJ	_	_	čest	_	_	_	U ovom kontekstu, 'česta' znači da se groznica često susreće kod odojčadi i male dece, što odgovara značenju 'često se susreće'.	http://llod.jerteh.rs/WSD/seENG3000486990a	2	ChatGPT	ENG30-00486990-a;ENG30-01066542-a	
419-12	11656-11659	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
419-13	11660-11668	odojčadi	N	NOUN	_	_	odojčad	_	_	_	U ovom kontekstu, 'odojčad' se odnosi na decu do godinu dana starosti, što se poklapa sa ponuđenim značenjem kao mala deca koja sisaju.	http://llod.jerteh.rs/WSD/seRSSJ32385\_0	1	ChatGPT	RSSJ-32385/0	
419-14	11669-11670	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
419-15	11671-11675	male	A	ADJ	_	_	mali	_	_	_	U ovom kontekstu, 'mala deca' se odnosi na decu koja nisu sasvim izrasla, tj. na decu mlađeg uzrasta, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3001649031a	5	ChatGPT	ENG30-01345600-a;ENG30-01391351-a;ENG30-01415219-a;ENG30-01445493-a;ENG30-01649031-a	
419-16	11676-11680	dece	N	NOUN	_	_	deca	_	_	_	U ovom kontekstu, 'deca' se odnosi na ljude u ranom uzrastu života, odnosno na mlade osobe koje još nisu odrasle, što je u skladu sa opisom simptoma bolesti kod različitih uzrasta.	http://llod.jerteh.rs/WSD/seDRS0457358\_0.0	2	ChatGPT	DRS0-457358/0.0;DRS0-457359/0.0	
419-17	11680-11681	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Mohorovičićev diskontinuitet, koji se obično naziva Moho, granična je zona između Zemljine kore i Zemljinog omotača.
425-1	11681-11694	Mohorovičićev	A	ADJ	_	_	Mohorovičićev	1[1639]	Mohorovičićev diskontinuitet[1639]	NID[1639]	U kontekstu se jasno opisuje Mohorovičićev diskontinuitet kao granica između Zemljine kore i omotača, što odgovara ponuđenom značenju.[2285]	http://llod.jerteh.rs/WSD/seCVMWE0208[2285]	1[2285]	ChatGPT	CVMWE-0208[2285]	
425-2	11695-11709	diskontinuitet	N	NOUN	_	_	diskontinuitet	1[1639]	Mohorovičićev diskontinuitet[1639]	NID[1639]	U kontekstu se jasno opisuje Mohorovičićev diskontinuitet kao granica između Zemljine kore i omotača, što odgovara ponuđenom značenju.[2285]	http://llod.jerteh.rs/WSD/seCVMWE0208[2285]	1[2285]	ChatGPT	CVMWE-0208[2285]	
425-3	11709-11710	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
425-4	11711-11715	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
425-5	11716-11718	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
425-6	11719-11725	obično	ADV	ADV	_	_	obično	_	_	_	U ovom kontekstu, 'obično' znači 'po pravilu' ili 'najčešće', odnosno kako se Moho najčešće naziva, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000155621b	3	ChatGPT	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	
425-7	11726-11732	naziva	V	VERB	_	_	nazivati	_	_	_	U ovom kontekstu, 'nazivati' znači smatrati ili označavati Mohorovičićev diskontinuitet imenom 'Moho', što odgovara značenju 'smatrati šta čime'.	http://llod.jerteh.rs/WSD/seENG3000691516v	4	ChatGPT	ENG30-00691516-v;ENG30-00753881-v;ENG30-00971015-v;ENG30-02601456-v	
425-8	11733-11737	Moho	N	PROPN	_	_	Moho	_	_	_	_	_	_	_	_	
425-9	11737-11738	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
425-10	11739-11747	granična	A	ADJ	_	_	granični	_	_	_	U ovom kontekstu, 'granična' označava nešto što se nalazi na granici ili razdvaja dve oblasti (kora i omotač), dok ponuđeno značenje govori o neizvesnom ili minimalnom kvalitetu, što ovde nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3001496311a	1	FIRST	ENG30-01496311-a	
425-11	11748-11750	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
425-12	11751-11755	zona	N	NOUN	_	_	zona	_	_	_	U ovom kontekstu, 'zona' označava deo Zemljine strukture sa specifičnom karakteristikom, odnosno granicu između kore i omotača, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3002735688n	5	ChatGPT	ENG30-02735688-n;ENG30-05221895-n;ENG30-05611062-n;ENG30-08493064-n;ENG30-08688247-n	
425-13	11756-11762	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
425-14	11763-11771	Zemljine	A	ADJ	_	_	Zemljin	_	_	_	U ovom kontekstu, 'Zemljin' označava nešto što pripada planeti Zemlji ili se na nju odnosi, konkretno koru i omotač Zemlje.	http://llod.jerteh.rs/WSD/seDRJ0244004\_0	1	ChatGPT	DRJ0-244004/0	
425-15	11772-11776	kore	N	NOUN	_	_	kora	_	_	_	U ovom kontekstu, 'kora' se odnosi na spoljašnji sloj Zemlje, što je precizno značenje izabrano iz liste.	http://llod.jerteh.rs/WSD/seENG3009260010n	5	ChatGPT	ENG30-07670731-n;ENG30-09260010-n;ENG30-09260218-n;ENG30-13916623-n;SRP-1498988473	
425-16	11777-11778	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
425-17	11779-11788	Zemljinog	A	ADJ	_	_	Zemljin	_	_	_	U ovom kontekstu, 'Zemljin' označava nešto što pripada planeti Zemlji, konkretno omotač koji je deo njene strukture, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seDRJ0244004\_0	1	ChatGPT	DRJ0-244004/0	
425-18	11789-11796	omotača	N	NOUN	_	_	omotač	_	_	_	U ovom kontekstu, 'omotač' se odnosi na sloj Zemlje između kore i jezgra, što precizno odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3009346450n	3	ChatGPT	ENG30-03122748-n;ENG30-05238036-n;ENG30-09346450-n	
425-19	11796-11797	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bizmut subsalicilat, nerastvorljiv kompleks trovalentnog bizmuta i salicilata, može da se koristi kod blažih i umerenih slučajeva, ali teoretski je moguće trovanje salicilatom.
428-1	11797-11803	Bizmut	N	NOUN	_	_	bizmut	1[1640]	bizmut subsalicilat[1640]	NID[1640]	U kontekstu se 'bizmut subsalicilat' opisuje kao supstanca koja se koristi za lečenje blažih i umerenih slučajeva gastrointestinalnih problema, što odgovara značenju leka za privremenu nelagodnost u stomaku i gastrointestinalnom traktu.[2286]	http://llod.jerteh.rs/WSD/seCVMWE0023[2286]	1[2286]	ChatGPT	CVMWE-0023[2286]	
428-2	11804-11816	subsalicilat	N	NOUN	_	_	subsalicilat	1[1640]	bizmut subsalicilat[1640]	NID[1640]	U kontekstu se 'bizmut subsalicilat' opisuje kao supstanca koja se koristi za lečenje blažih i umerenih slučajeva gastrointestinalnih problema, što odgovara značenju leka za privremenu nelagodnost u stomaku i gastrointestinalnom traktu.[2286]	http://llod.jerteh.rs/WSD/seCVMWE0023[2286]	1[2286]	ChatGPT	CVMWE-0023[2286]	
428-3	11816-11817	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
428-4	11818-11831	nerastvorljiv	A	ADJ	_	_	nerastvorljiv	_	_	_	U ovom kontekstu, 'nerastvorljiv' opisuje kompleks koji se ne može rastvoriti, što se odnosi na hemijska svojstva bizmut subsalicilata.	http://llod.jerteh.rs/WSD/seENG3002265891a	1	ChatGPT	ENG30-02265891-a	
428-5	11832-11840	kompleks	N	NOUN	_	_	kompleks	_	_	_	U ovom kontekstu, 'kompleks' se odnosi na hemijsku supstancu koja je celina sačinjena od povezanih delova (bizmut i salicilat), što odgovara značenju koncepcijske celine sačinjene od komplikovanih i povezanih delova.	http://llod.jerteh.rs/WSD/seENG3005870365n	2	ChatGPT	ENG30-05870365-n;ENG30-07482521-n	
428-6	11841-11853	trovalentnog	A	ADJ	_	_	trovalentan	_	_	_	U ovom kontekstu, 'trovalentnog' opisuje bizmut kao element sa tri valencije, što je tačno značenje prema ponuđenoj definiciji.	http://llod.jerteh.rs/WSD/seCVDf165\_0	1	ChatGPT	CVDf-165/0	
428-7	11854-11861	bizmuta	N	NOUN	_	_	bizmut	_	_	_	U ovom kontekstu, 'bizmut' se odnosi na hemijski element, težak trivalentan metal, koji je sastavni deo leka bizmut subsalicilat.	http://llod.jerteh.rs/WSD/seENG3014631502n	1	ChatGPT	ENG30-14631502-n	
428-8	11862-11863	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
428-9	11864-11874	salicilata	N	NOUN	_	_	salicilat	_	_	_	U ovom kontekstu, 'salicilat' se odnosi na so salicilne kiseline koja je sastavni deo leka i može izazvati trovanje, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3015009843n	1	ChatGPT	ENG30-15009843-n	
428-10	11874-11875	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
428-11	11876-11880	može	V	VERB	_	_	moći	_	_	_	U ovom kontekstu, 'moći' označava mogućnost ili dozvolu da se nešto uradi (da se koristi lek), a ne istrajavanje ili uspevanje, pa ponuđeno značenje nije odgovarajuće.	http://llod.jerteh.rs/WSD/seENG3002523221v	1	FIRST	ENG30-02523221-v	
428-12	11881-11883	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
428-13	11884-11886	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
428-14	11887-11894	koristi	V	VERB	_	_	koristiti	_	_	_	U ovom kontekstu, 'koristiti' znači primenjivati lek (bizmut subsalicilat) u terapiji, odnosno rukovati njime efektivno u lečenju blažih i umerenih slučajeva.	http://llod.jerteh.rs/WSD/seENG3001224415v	6	ChatGPT	ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	
428-15	11895-11898	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
428-16	11899-11905	blažih	A	ADJ	_	_	blag	_	_	_	U ovom kontekstu, 'blažih' se odnosi na slučajeve bolesti koji su umereni po težini, odnosno nisu teški, što odgovara značenju 'Koji je umeren po tipu, stepenu, učinku ili snazi; daleko od ekstrema.'	http://llod.jerteh.rs/WSD/seENG3001508719a	3	ChatGPT	ENG30-00438332-a;ENG30-01463965-a;ENG30-01508719-a	
428-17	11906-11907	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
428-18	11908-11916	umerenih	A	ADJ	_	_	umeren	_	_	_	U ovom kontekstu, 'umerenih slučajeva' se odnosi na slučajeve koji nisu ekstremni, odnosno nisu ni blagi ni teški, što najpreciznije odgovara značenju 'nije ekstremno'.	http://llod.jerteh.rs/WSD/seENG3001509367a	5	ChatGPT	ENG30-00438332-a;ENG30-01509367-a;ENG30-01673061-a;ENG30-02401863-a;ENG30-02403920-a	
428-19	11917-11926	slučajeva	N	NOUN	_	_	slučaj	_	_	_	U ovom kontekstu, 'slučajevi' se odnosi na pojedinačne primere bolesti ili stanja kod kojih se lek može koristiti, što odgovara značenju 'primer nečega'.	http://llod.jerteh.rs/WSD/seENG3007308889n	7	ChatGPT	ENG30-06649426-n;ENG30-06784966-n;ENG30-07300960-n;ENG30-07308889-n;ENG30-09898892-n;ENG30-13766436-n;ENG30-13943400-n	
428-20	11926-11927	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
428-21	11928-11931	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
428-22	11932-11941	teoretski	ADV	ADV	_	_	teoretski	_	_	_	U ovom kontekstu, 'teoretski' znači da je nešto moguće samo u teoriji, odnosno na papiru, ali ne nužno i u praksi.	http://llod.jerteh.rs/WSD/seDRJ0180325\_2	2	ChatGPT	DRJ0-180325/1;DRJ0-180325/2	
428-23	11942-11944	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
428-24	11945-11951	moguće	A	ADJ	_	_	moguć	_	_	_	U ovom kontekstu, 'moguće' označava nešto što može da se desi ili da postoji (trovanje salicilatom), što precizno odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3001821266a	2	ChatGPT	ENG30-00044353-a;ENG30-01821266-a	
428-25	11952-11960	trovanje	N	NOUN	_	_	trovanje	_	_	_	U ovom kontekstu, 'trovanje' se odnosi na fiziološko stanje izazvano unosom salicilata, a ne na namerno davanje otrova, što odgovara značenju ENG30-14509712-n.	http://llod.jerteh.rs/WSD/seENG3014509712n	2	ChatGPT	ENG30-00224738-n;ENG30-14509712-n	
428-26	11961-11972	salicilatom	N	NOUN	_	_	salicilat	_	_	_	U ovom kontekstu, 'salicilat' se odnosi na so salicilne kiseline koja može izazvati trovanje, što je u skladu sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seENG3015009843n	1	ChatGPT	ENG30-15009843-n	
428-27	11972-11973	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Aureus je bio zlatni novčić starog Rima, čija je vrednost prvobitno iznosila 25 srebrnih denara.
430-1	11973-11979	Aureus	N	NOUN	_	_	aureus	_	_	_	U kontekstu se jasno govori o zlatnom novčiću starog Rima čija je vrednost bila 25 srebrnih denara, što precizno odgovara opisu pod datim ID-jem.	http://llod.jerteh.rs/WSD/seCVDf180\_0	1	ChatGPT	CVDf-180/0	
430-2	11980-11982	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
430-3	11983-11986	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
430-4	11987-11993	zlatni	A	ADJ	_	_	zlatan	_	_	_	U ovom kontekstu, 'zlatni' opisuje novčić koji je napravljen od zlata, što odgovara značenju 'napravljen od ili prekriven zlatom'.	http://llod.jerteh.rs/WSD/seENG3001528730a	2	ChatGPT	ENG30-01149195-a;ENG30-01528730-a	
430-5	11994-12000	novčić	N	NOUN	_	_	novčić	_	_	_	U ovom kontekstu, 'novčić' se odnosi na metalni disk koji se koristi kao novac, što precizno odgovara datom značenju.	http://llod.jerteh.rs/WSD/seENG3013388245n	1	ChatGPT	ENG30-13388245-n	
430-6	12001-12007	starog	A	ADJ	_	_	star	_	_	_	U ovom kontekstu, 'starog' se odnosi na istorijski period antičkog Rima, što odgovara značenju 'pripada davnim vremenima, posebno istorijskom periodu pre pada Zapadnog Rimskog Carstva'.	http://llod.jerteh.rs/WSD/seENG3001728614a	6	ChatGPT	ENG30-00127137-a;ENG30-00820219-a;ENG30-01588419-a;ENG30-01638438-a;ENG30-01643620-a;ENG30-01728614-a	
430-7	12008-12012	Rima	N	PROPN	http://www.wikidata.org/entity/Q1747689	LOC	Rim	_	_	_	_	_	_	_	_	
430-8	12012-12013	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
430-9	12014-12018	čija	PRO	DET	_	_	čiji	_	_	_	_	_	_	_	_	
430-10	12019-12021	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
430-11	12022-12030	vrednost	N	NOUN	_	_	vrednost	_	_	_	U ovom kontekstu, 'vrednost' se odnosi na materijalnu vrednost novčića izraženu u novčanoj jedinici (25 srebrnih denara), što odgovara značenju svojstva posedovanja materijalne vrednosti.	http://llod.jerteh.rs/WSD/seENG3005145118n	5	ChatGPT	ENG30-05138208-n;ENG30-05138488-n;ENG30-05145118-n;ENG30-05856388-n;ENG30-13764342-n	
430-12	12031-12040	prvobitno	ADV	ADV	_	_	prvobitno	_	_	_	U ovom kontekstu, 'prvobitno' označava vrednost aureusa kakva je bila u početku, odnosno u izvornom stanju, što se potpuno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seRSSJ39548\_0	1	ChatGPT	RSSJ-39548/0	
430-13	12041-12049	iznosila	V	VERB	_	_	iznositi	_	_	_	U ovom kontekstu, 'iznositi' znači imati određenu vrednost ili biti ekvivalentan nečemu, što nije pokriveno ponuđenim značenjem koje se odnosi na usvajanje zakona ili predloga.	http://llod.jerteh.rs/WSD/seENG3001101571v	1	FIRST	ENG30-01101571-v	
430-14	12050-12052	25	NUM	NUM	_	_	25	_	_	_	_	_	_	_	_	
430-15	12053-12061	srebrnih	A	ADJ	_	_	srebrn	_	_	_	U ovom kontekstu, 'srebrnih' se odnosi na denare koji su napravljeni od srebra, odnosno imaju beli sjajni sjaj karakterističan za srebro.	http://llod.jerteh.rs/WSD/seENG3000283327a	2	ChatGPT	ENG30-00283327-a;ENG30-00387392-a	
430-16	12062-12068	denara	N	NOUN	_	_	denar	_	_	_	U kontekstu se govori o vrednosti rimskog zlatnog novčića izraženoj u srebrnim denarima, što odgovara značenju rimskog srebrnog novca iz ponuđene definicije.	http://llod.jerteh.rs/WSD/seDRS0456375\_1.0	1	ChatGPT	DRS0-456375/1.0	
430-17	12068-12069	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pre nego što je postao generalni direktor 2007. godine, bio je zamenik generalnog direktora i direktor za naučno-istraživački rad, kao i načelnik Odeljenja posebnih fondova.
431-1	12069-12072	Pre	ADV	ADV	_	_	pre	2[1641]	pre nego što[1641]	ConjID[1641]	U ovom kontekstu, 'pre nego što' uvodi vremensku podređenu rečenicu i označava da se radnja desila ranije u odnosu na drugu radnju, što odgovara ponuđenom značenju.[2287]	http://llod.jerteh.rs/WSD/seLLM0193[2287]	1[2287]	ChatGPT	LLM-0193[2287]	
431-2	12073-12077	nego	CONJ	SCONJ	_	_	nego	2[1641]	pre nego što[1641]	ConjID[1641]	U ovom kontekstu, 'pre nego što' uvodi vremensku podređenu rečenicu i označava da se radnja desila ranije u odnosu na drugu radnju, što odgovara ponuđenom značenju.[2287]	http://llod.jerteh.rs/WSD/seLLM0193[2287]	1[2287]	ChatGPT	LLM-0193[2287]	
431-3	12078-12081	što	CONJ	SCONJ	_	_	što	2[1641]	pre nego što[1641]	ConjID[1641]	U ovom kontekstu, 'pre nego što' uvodi vremensku podređenu rečenicu i označava da se radnja desila ranije u odnosu na drugu radnju, što odgovara ponuđenom značenju.[2287]	http://llod.jerteh.rs/WSD/seLLM0193[2287]	1[2287]	ChatGPT	LLM-0193[2287]	
431-4	12082-12084	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
431-5	12085-12091	postao	V	VERB	_	_	postati	_	_	_	U ovom kontekstu, 'postati' znači ući u određeno stanje ili preuzeti određenu funkciju, tj. preuzeti ulogu generalnog direktora, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000149583v	5	ChatGPT	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	
431-6	12092-12101	generalni	A	ADJ	http://www.wikidata.org/entity/Q1501800[687]	ROLE[687]	generalan	_	_	_	U ovom kontekstu, 'generalni' se odnosi na titulu ili funkciju (generalni direktor), što znači 'glavni' ili 'najviši' u hijerarhiji, a ne 'preovlađuje među i zajednički za širu javnost'.	http://llod.jerteh.rs/WSD/seENG3000487198a	1	FIRST	ENG30-00487198-a	
431-7	12102-12110	direktor	N	NOUN	http://www.wikidata.org/entity/Q1501800[687]	ROLE[687]	direktor	_	_	_	U ovom kontekstu, 'direktor' označava osobu koja upravlja organizacijom ili njenim delom, što je najbliže značenju nekoga ko upravlja vladinom agencijom ili odeljenjem.	http://llod.jerteh.rs/WSD/seENG3009770472n	3	ChatGPT	ENG30-09770472-n;ENG30-10014939-n;ENG30-10164233-n	
431-8	12111-12116	2007.	A	ADJ	_	_	2007.	_	_	_	_	_	_	_	_	
431-9	12117-12123	godine	N	NOUN	_	_	godina	_	_	_	U ovom kontekstu, '2007. godine' označava kalendarsku godinu po Gregorijanskom kalendaru, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	ChatGPT	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
431-10	12123-12124	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
431-11	12125-12128	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
431-12	12129-12131	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
431-13	12132-12139	zamenik	N	NOUN	http://www.wikidata.org/entity/*[688]	ROLE[688]	zamenik	_	_	_	U ovom kontekstu, 'zamenik' označava osobu koja ima ovlašćenje da deluje umesto generalnog direktora kada je on odsutan, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seENG3010005280n	2	ChatGPT	ENG30-10005280-n;ENG30-10005548-n	
431-14	12140-12150	generalnog	A	ADJ	http://www.wikidata.org/entity/*[688]	ROLE[688]	generalan	_	_	_	U ovom kontekstu, 'generalni' se odnosi na titulu ili funkciju (generalni direktor), a ne na značenje 'preovlađuje među i zajednički za širu javnost', pa nijedno ponuđeno značenje nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3000487198a	1	FIRST	ENG30-00487198-a	
431-15	12151-12160	direktora	N	NOUN	http://www.wikidata.org/entity/*[688]	ROLE[688]	direktor	_	_	_	U ovom kontekstu, 'direktor' označava osobu koja upravlja određenim odeljenjem ili organizacionom jedinicom, što je najbliže značenju nekoga ko upravlja vladinom agencijom ili odeljenjem.	http://llod.jerteh.rs/WSD/seENG3009770472n	3	ChatGPT	ENG30-09770472-n;ENG30-10014939-n;ENG30-10164233-n	
431-16	12161-12162	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
431-17	12163-12171	direktor	N	NOUN	http://www.wikidata.org/entity/Q1162163	ROLE	direktor	_	_	_	U ovom kontekstu, 'direktor' označava osobu koja upravlja određenim odeljenjem ili sektorom u organizaciji, što je najbliže značenju nekoga ko upravlja vladinom agencijom ili odeljenjem.	http://llod.jerteh.rs/WSD/seENG3009770472n	3	ChatGPT	ENG30-09770472-n;ENG30-10014939-n;ENG30-10164233-n	
431-18	12172-12174	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
431-19	12175-12181	naučno	A	ADJ	_	_	naučni	1[1642]	naučno-istraživački rad[1642]	NID[1642]	U ovom kontekstu, 'naučno-istraživački rad' se odnosi na upravljanje ili rukovođenje aktivnostima koje su usmerene na sticanje novog znanja kroz sistematizovano istraživanje, što je u skladu sa ponuđenim značenjem.[2288]	http://llod.jerteh.rs/WSD/seLLM0145[2288]	1[2288]	ChatGPT	LLM-0145[2288]	
431-20	12181-12182	-	PUNCT	PUNCT	_	_	-	1[1642]	naučno-istraživački rad[1642]	NID[1642]	U ovom kontekstu, 'naučno-istraživački rad' se odnosi na upravljanje ili rukovođenje aktivnostima koje su usmerene na sticanje novog znanja kroz sistematizovano istraživanje, što je u skladu sa ponuđenim značenjem.[2288]	http://llod.jerteh.rs/WSD/seLLM0145[2288]	1[2288]	ChatGPT	LLM-0145[2288]	
431-21	12182-12194	istraživački	A	ADJ	_	_	istraživački	1[1642]	naučno-istraživački rad[1642]	NID[1642]	U ovom kontekstu, 'naučno-istraživački rad' se odnosi na upravljanje ili rukovođenje aktivnostima koje su usmerene na sticanje novog znanja kroz sistematizovano istraživanje, što je u skladu sa ponuđenim značenjem.[2288]	http://llod.jerteh.rs/WSD/seLLM0145[2288]	1[2288]	ChatGPT	LLM-0145[2288]	
431-22	12195-12198	rad	N	NOUN	_	_	rad	1[1642]	naučno-istraživački rad[1642]	NID[1642]	U ovom kontekstu, 'naučno-istraživački rad' se odnosi na upravljanje ili rukovođenje aktivnostima koje su usmerene na sticanje novog znanja kroz sistematizovano istraživanje, što je u skladu sa ponuđenim značenjem.[2288]	http://llod.jerteh.rs/WSD/seLLM0145[2288]	1[2288]	ChatGPT	LLM-0145[2288]	
431-23	12198-12199	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
431-24	12200-12203	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
431-25	12204-12205	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
431-26	12206-12214	načelnik	N	NOUN	*	ROLE	načelnik	_	_	_	U ovom kontekstu, 'načelnik' označava rukovodioca odeljenja u ustanovi, što odgovara značenju osobe koja je na čelu nekog upravnog tela ili odeljenja.	http://llod.jerteh.rs/WSD/seDRJ0205821\_1	2	ChatGPT	DRJ0-205821/1;DRJ0-205821/2	
431-27	12215-12224	Odeljenja	N	NOUN	http://www.wikidata.org/entity/*[689]	ORG[689]	odeljenje	_	_	_	U ovom kontekstu, 'Odeljenje' se odnosi na administrativnu jedinicu u okviru organizacije, što je u skladu sa značenjem administrativne jedinice u vladi ili privredi.	http://llod.jerteh.rs/WSD/seENG3008220714n	4	ChatGPT	ENG30-02992032-n;ENG30-08220714-n;ENG30-08238463-n;ENG30-08672397-n	
431-28	12225-12233	posebnih	A	ADJ	http://www.wikidata.org/entity/*[689]	ORG[689]	poseban	_	_	_	U ovom kontekstu, 'posebnih fondova' označava fondove koji su odvojeni i različiti od drugih fondova, što odgovara značenju odvojeni i različiti od drugih iz iste grupe ili kategorije.	http://llod.jerteh.rs/WSD/seENG3001104460a	6	ChatGPT	ENG30-00311044-a;ENG30-00488187-a;ENG30-01103021-a;ENG30-01103844-a;ENG30-01104026-a;ENG30-01104460-a	
