#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Zatim se imenuje izvestilac koji će sastaviti mišljenje Komiteta.
441-9	37400-37401	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
441-10	37402-37405	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	_	
441-11	37406-37407	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
441-12	37408-37410	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	
441-13	37411-37418	širenje	N	NOUN	_	_	širenje	_	_	_	*	simple_wsd - ENG30-07445896-n:0.5834::proces ili rezultat rasporeda ili zauzimanja neke površine  na širokom prostoru - ENG30-07324917-n:0.4200::rast snage, broja ili važnosti	http://llod.jerteh.rs/WSD/seENG3007445896n	2	simple_wsd	ENG30-07324917-n;ENG30-07445896-n	
441-14	37419-37428	Hristovog	A	ADJ	_	_	Hristov	_	_	_	*	simple_wsd - CVDf-344/0:0.4867::prisvojni pridev od Hrist	http://llod.jerteh.rs/WSD/seCVDf344_0	1	simple_wsd	CVDf-344/0	
441-15	37429-37435	učenja	N	NOUN	_	_	učenje	_	_	_	*	simple_wsd - ENG30-05755883-n:0.6656::primena uma za učenje i razumevanje neke teme (posebno čitanjem) - ENG30-05943300-n:0.6048::Verovanje, ili sistem verovanja, koji je prihvaćen kao merodavan od strane neke grupe ili škole. - ENG30-05752544-n:0.5611::Saznajni proces usvajanja veštine ili znanja.	http://llod.jerteh.rs/WSD/seENG3005755883n	4	simple_wsd	ENG30-05752544-n;ENG30-05755883-n;ENG30-05943300-n;ENG30-06185955-n	
441-16	37435-37436	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Frojd je ovu spoznaju smatrao odlučujućim momentom u nizu tranzicija ka zreloj ženskoj seksualnosti i rodnom identitetu.
442-1	37436-37441	Frojd	N	PROPN	http://www.wikidata.org/entity/Q9215	PERS	Frojd	_	_	_	_	_	_	_	_	_	
442-2	37442-37444	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
442-3	37445-37448	ovu	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	
442-4	37449-37457	spoznaju	N	NOUN	_	_	spoznaja	_	_	_	*	simple_wsd - DRJ0-177525/0:0.5735::saznanje, poimanje, shvatanje, svest o nečemu:	http://llod.jerteh.rs/WSD/seDRJ0177525_0	1	simple_wsd	DRJ0-177525/0	
442-5	37458-37465	smatrao	V	VERB	_	_	smatrati	_	_	_	*	simple_wsd - ENG30-00689950-v:0.5473::Imati o nečemu neko mišljenje. - ENG30-00693780-v:0.4949::Čuvati u mislima ili prenositi ubeđenje ili pogled. - ENG30-00631737-v:0.4717::očekivati, verovati ili pretpostavljati	http://llod.jerteh.rs/WSD/seENG3000689950v	6	simple_wsd	ENG30-00631737-v;ENG30-00683771-v;ENG30-00689950-v;ENG30-00690614-v;ENG30-00693780-v;ENG30-00727901-v	
442-6	37466-37477	odlučujućim	A	ADJ	_	_	odlučujući	_	_	_	*	simple_wsd - ENG30-00714806-a:0.1181::neosporno	http://llod.jerteh.rs/WSD/seENG3000714806a	1	simple_wsd	ENG30-00714806-a	
442-7	37478-37486	momentom	N	NOUN	_	_	moment	_	_	_	*	simple_wsd - RSSJ-26688/0:0.5207::kratak vremenski period; trenutak; značajan ili odlučujući trenutak; veličina koja karakteriše dejstvo sile ili sprega …	http://llod.jerteh.rs/WSD/seRSSJ26688_0	1	simple_wsd	RSSJ-26688/0	
442-8	37487-37488	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
442-9	37489-37493	nizu	N	NOUN	_	_	niz	_	_	_	*	simple_wsd - ENG30-08376250-n:0.5316::niz stvari koje zavise jedna od druge kao da su povezane - ENG30-08459648-n:0.5291::uzastopno poređan skup stvari ili događaja ili ideja u kome je svaki naredni član povezan sa prethodnim - ENG30-04338359-n:0.4944::Zbirka predmeta naredanih na jedno vlakno.	http://llod.jerteh.rs/WSD/seENG3008376250n	5	simple_wsd	ENG30-04338359-n;ENG30-06621447-n;ENG30-08376250-n;ENG30-08459648-n;ENG30-08459908-n	
442-10	37494-37504	tranzicija	N	NOUN	_	_	tranzicija	_	_	_	*	simple_wsd - BILI-00001042:0.6391::Period koji prolaze bivše socijalističke zemlje u kome se društvo i privreda iz socijalističkog uredženja prilagođavaju… - ENG30-07358576-n:0.3873::Promena sa jednog mesta ili stanja ili stepena u drugo.	http://llod.jerteh.rs/WSD/seBILI00001042	2	simple_wsd	BILI-00001042;ENG30-07358576-n	
442-11	37505-37507	ka	PREP	ADP	_	_	ka	_	_	_	_	_	_	_	_	_	
442-12	37508-37514	zreloj	A	ADJ	_	_	zreo	_	_	_	*	simple_wsd - ENG30-01488245-a:0.6019::Koji je dostigao puni prirodni razvoj i rast. - ENG30-00816839-a:0.5429::koji je daleko u vremenu - ENG30-01491775-a:0.5273::karakteristično za zrelost	http://llod.jerteh.rs/WSD/seENG3001488245a	3	simple_wsd	ENG30-00816839-a;ENG30-01488245-a;ENG30-01491775-a	
442-13	37515-37522	ženskoj	A	ADJ	_	_	ženski	_	_	_	*	simple_wsd - ENG30-01477806-a:0.6647::Kod biljaka ili životinja, ona koja pripada polu koji proizvodi ćelije koje se mog oploditi i iz kojih se razvija potom… - ENG30-01484451-a:0.5749::karakteristično ili svojstveno za ženu - ENG30-01478182-a:0.5685::koji je za ili sastavljen od žena ili devojaka	http://llod.jerteh.rs/WSD/seENG3001477806a	3	simple_wsd	ENG30-01477806-a;ENG30-01478182-a;ENG30-01484451-a	
442-14	37523-37535	seksualnosti	N	NOUN	_	_	seksualnost	_	_	_	*	simple_wsd - ENG30-05006898-n:0.5983::Osobine koje razlikuju organizme prema njihovoj reproduktivnoj ulozi.	http://llod.jerteh.rs/WSD/seENG3005006898n	1	simple_wsd	ENG30-05006898-n	
442-15	37536-37537	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
442-16	37538-37544	rodnom	A	ADJ	_	_	rodni	1[382]	rodni identitet[382]	NID[382]	*[726]	simple_wsd - CVMWE-0390:0.5935::lični osećaj sopstvenog pola koji može biti u korelaciji sa dodeljenim polom osobe a može se i razlikovati od njega[2294]	http://llod.jerteh.rs/WSD/seCVMWE0390[2294]	1[2294]	simple_wsd	CVMWE-0390[2294]	
442-17	37545-37555	identitetu	N	NOUN	_	_	identitet	1[382]	rodni identitet[382]	NID[382]	*[726]	simple_wsd - CVMWE-0390:0.5935::lični osećaj sopstvenog pola koji može biti u korelaciji sa dodeljenim polom osobe a može se i razlikovati od njega[2294]	http://llod.jerteh.rs/WSD/seCVMWE0390[2294]	1[2294]	simple_wsd	CVMWE-0390[2294]	
442-18	37555-37556	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Potpisano je još nekoliko sporazuma s namerom da se obezbedi veća politička, ekonomska i društvena integracija.
443-1	37556-37565	Potpisano	V	VERB	_	_	potpisati	_	_	_	*	simple_wsd - ENG30-00996485-v:0.5915::Označiti potpisom; napisati ime na nečemu. - ENG30-00889229-v:0.5276::biti angažovan pismenim sporazumom - ENG30-02409941-v:0.4793::angažirati pismenim sporazumom	http://llod.jerteh.rs/WSD/seENG3000996485v	5	simple_wsd	ENG30-00888786-v;ENG30-00889229-v;ENG30-00996485-v;ENG30-02409941-v;ENG30-02464866-v	
443-2	37566-37568	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
443-3	37569-37572	još	ADV	ADV	_	_	još	_	_	_	*	simple_wsd - ENG30-00017639-b:0.5970::u većoj meri ili opsegu; koristi se sa poređenjima - CV0131:0.5952::kad nečega nije bilo do vremena kad se govori (u negaciji) - CV0165:0.5239::kad se nečemu nešto dodaje, pridružuje; nešto se nečim dopunjuje	http://llod.jerteh.rs/WSD/seENG3000017639b	4	simple_wsd	CV0131;CV0165;ENG30-00017639-b;ENG30-00027795-b	
443-4	37573-37581	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	*	simple_wsd - DRJ0-206395/1:0.5920::neodređena, manja količina. - DRJ0-206395/2:0.2648::malo, nešto.	http://llod.jerteh.rs/WSD/seDRJ0206395_1	2	simple_wsd	DRJ0-206395/1;DRJ0-206395/2	
443-5	37582-37591	sporazuma	N	NOUN	_	_	sporazum	_	_	_	*	simple_wsd - ENG30-06773434-n:0.6463::Pismeni sporazum između suverenih država. - ENG30-07176804-n:0.5666::slaganje mišljenja - ENG30-06770275-n:0.5451::iskaz (usmeni ili pisani) kojim se razmenjuju uzjamana obećanja	http://llod.jerteh.rs/WSD/seENG3006773434n	5	simple_wsd	ENG30-05794057-n;ENG30-06770275-n;ENG30-06773434-n;ENG30-06773684-n;ENG30-07176804-n	
443-6	37592-37593	s	PREP	ADP	_	_	s	1[383]	s namerom da[383]	ConjID[383]	*[727]	simple_wsd - LLM-0235:0.4535::U cilju da; sa namerom da (uvodi finalnu rečenicu).[2295]	http://llod.jerteh.rs/WSD/seLLM0235[2295]	1[2295]	simple_wsd	LLM-0235[2295]	
443-7	37594-37601	namerom	N	NOUN	_	_	namera	1[383]	s namerom da[383]	ConjID[383]	*[727]	simple_wsd - LLM-0235:0.4535::U cilju da; sa namerom da (uvodi finalnu rečenicu).[2295]	http://llod.jerteh.rs/WSD/seLLM0235[2295]	1[2295]	simple_wsd	LLM-0235[2295]	
443-8	37602-37604	da	CONJ	SCONJ	_	_	da	1[383]	s namerom da[383]	ConjID[383]	*[727]	simple_wsd - LLM-0235:0.4535::U cilju da; sa namerom da (uvodi finalnu rečenicu).[2295]	http://llod.jerteh.rs/WSD/seLLM0235[2295]	1[2295]	simple_wsd	LLM-0235[2295]	
443-9	37605-37607	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	
443-10	37608-37616	obezbedi	V	VERB	_	_	obezbediti	_	_	_	*	simple_wsd - ENG30-00890590-v:0.6322::učiniti da neko sigurno stekne, dobije, ima (nešto), da raspolaže onim što je potrebno, pouzdano obezbediti - ENG30-02349706-v:0.5352::osigurati plaćanje - ENG30-02219442-v:0.5289::snabdeti sredstvima za izdržavanje; zaraditi za život	http://llod.jerteh.rs/WSD/seENG3000890590v	10	simple_wsd	ENG30-00406963-v;ENG30-00890590-v;ENG30-00891216-v;ENG30-01182709-v;ENG30-02219442-v;ENG30-02240151-v;ENG30-02349706-v;ENG30-02376289-v;ENG30-02453321-v;ENG30-02479323-v	
443-11	37617-37621	veća	A	ADJ	_	_	velik	_	_	_	*[728]|*[729]	simple_wsd - ENG30-01488616-a:0.5800::potpuno razvijen (za ljude i životinje). - ENG30-01467919-a:0.5719::koji je velikog slova - ENG30-01510444-a:0.5569::Velika (glavobolja).	http://llod.jerteh.rs/WSD/seENG3001488616a	11	simple_wsd	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	
443-12	37622-37631	politička	A	ADJ	_	_	politički	_	_	_	*	simple_wsd - ENG30-01814385-a:0.5883::uključuje ili je karakteristično za politiku, stranke ili političare - ENG30-02857587-a:0.5164::koji se odnosi na vladarsku profesiju - ENG30-02857407-a:0.4208::koji se odnosi na vaše mišljenje o društvenim odnosima koji uključuju vlast ili moć	http://llod.jerteh.rs/WSD/seENG3001814385a	3	simple_wsd	ENG30-01814385-a;ENG30-02857407-a;ENG30-02857587-a	
443-13	37631-37632	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
443-14	37633-37642	ekonomska	A	ADJ	_	_	ekonomski	_	_	_	*	simple_wsd - ENG30-02716739-a:0.6421::koji se odnosi na ekonomiju, sistem proizvodnje i upravljanja materijalni dobara - ENG30-02577454-a:0.6016::koji se tiče svetovnih životnih potreba (posebno novca) - ENG30-02716605-a:0.4722::o ili u vezi sa naukom o ekonomiji	http://llod.jerteh.rs/WSD/seENG3002716739a	4	simple_wsd	ENG30-01871565-a;ENG30-02577454-a;ENG30-02716605-a;ENG30-02716739-a	
443-15	37643-37644	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
443-16	37645-37654	društvena	A	ADJ	_	_	društven	_	_	_	*	simple_wsd - ENG30-02798370-a:0.5960::koji se odnosi na ljudsko društvo i njegove članove - ENG30-02258360-a:0.5467::sastoji se od društvenih ljudi ili je formiran u svrhu druženja - ENG30-02248349-a:0.4438::koji žive zajedno ili u organizovanim grupama	http://llod.jerteh.rs/WSD/seENG3002798370a	4	simple_wsd	ENG30-01076634-a;ENG30-02248349-a;ENG30-02258360-a;ENG30-02798370-a	
443-17	37655-37666	integracija	N	NOUN	_	_	integracija	_	_	_	*	simple_wsd - ENG30-01237415-n:0.5182::čin kombinovanja u integralnu celinu - ENG30-07373277-n:0.5082::pojava objedinjavanja zasebnih delova - ENG30-01202415-n:0.4735::čin uključivanja rasne ili verske grupe u zajednicu	http://llod.jerteh.rs/WSD/seENG3001237415n	3	simple_wsd	ENG30-01202415-n;ENG30-01237415-n;ENG30-07373277-n	
443-18	37666-37667	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Čak i jednostavni jednoćelijski organizmi kao što su bakterije poseduju rudimentarni imunski sistem u obliku enzima koji ih štite od bakteriofagnih infekcija.
444-1	37667-37670	Čak	PAR	PART	_	_	Čak	_	_	_	_	_	_	_	_	_	
444-2	37671-37672	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
444-3	37673-37684	jednostavni	A	ADJ	_	_	jednostavan	_	_	_	*	simple_wsd - ENG30-02174896-a:0.4935::sa malo delova; nije složen, komplikovan ili zamršen	http://llod.jerteh.rs/WSD/seENG3002174896a	1	simple_wsd	ENG30-02174896-a	
444-4	37685-37698	jednoćelijski	A	ADJ	_	_	jednoćelijski	4[384]	jednoćelijski organizam[384]	NID[384]	*[730]	simple_wsd - CVMWE-0166:0.5038::životni oblici kod kojih samo jedna ćelija ima sve bitne osobine živih bića:autonomiju, autoregulaciju i autoreprodukci…[2296]	http://llod.jerteh.rs/WSD/seCVMWE0166[2296]	1[2296]	simple_wsd	CVMWE-0166[2296]	
444-5	37699-37708	organizmi	N	NOUN	_	_	organizam	4[384]	jednoćelijski organizam[384]	NID[384]	*[730]	simple_wsd - CVMWE-0166:0.5038::životni oblici kod kojih samo jedna ćelija ima sve bitne osobine živih bića:autonomiju, autoregulaciju i autoreprodukci…[2296]	http://llod.jerteh.rs/WSD/seCVMWE0166[2296]	1[2296]	simple_wsd	CVMWE-0166[2296]	
444-6	37709-37712	kao	CONJ	SCONJ	_	_	kao	1[385]	kao što[385]	ConjID[385]	*[731]	simple_wsd - LLM-0091:0.4546::Veznik koji uvodi poređenje ili primer; na način kao.[2297]	http://llod.jerteh.rs/WSD/seLLM0091[2297]	1[2297]	simple_wsd	LLM-0091[2297]	
444-7	37713-37716	što	CONJ	SCONJ	_	_	što	1[385]	kao što[385]	ConjID[385]	*[731]	simple_wsd - LLM-0091:0.4546::Veznik koji uvodi poređenje ili primer; na način kao.[2297]	http://llod.jerteh.rs/WSD/seLLM0091[2297]	1[2297]	simple_wsd	LLM-0091[2297]	
444-8	37717-37719	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
444-9	37720-37729	bakterije	N	NOUN	_	_	bakterija	_	_	_	*	simple_wsd - ENG30-01348530-n:0.6593::Jednoćelijski ili nećelijski loptasti, spiralni ili štapičast organizam koji nema hlorofila i reprodukuje se spajanjem;…	http://llod.jerteh.rs/WSD/seENG3001348530n	1	simple_wsd	ENG30-01348530-n	
444-10	37730-37738	poseduju	V	VERB	_	_	posedovati	_	_	_	*	simple_wsd - ENG30-02630189-v:0.5805::Imati kao svojstvo. - ENG30-02204692-v:0.3541::Biti vlasnik nečega.	http://llod.jerteh.rs/WSD/seENG3002630189v	2	simple_wsd	ENG30-02204692-v;ENG30-02630189-v	
444-11	37739-37751	rudimentarni	A	ADJ	_	_	rudimentaran	_	_	_	*	simple_wsd - ENG30-00742714-a:0.4265::nije potpuno razvijen kod zrelih životinja	http://llod.jerteh.rs/WSD/seENG3000742714a	1	simple_wsd	ENG30-00742714-a	
444-12	37752-37759	imunski	A	ADJ	_	_	imunski	2[386]	imunski sistem[386]	NID[386]	*[732]	simple_wsd - LLM-0070:0.6560::Varijanta naziva za sistem organa i ćelija u organizmu koji štiti od bolesti (isto kao imuni sistem).[2298]	http://llod.jerteh.rs/WSD/seLLM0070[2298]	1[2298]	simple_wsd	LLM-0070[2298]	
444-13	37760-37766	sistem	N	NOUN	_	_	sistem	2[386]	imunski sistem[386]	NID[386]	*[732]	simple_wsd - LLM-0070:0.6560::Varijanta naziva za sistem organa i ćelija u organizmu koji štiti od bolesti (isto kao imuni sistem).[2298]	http://llod.jerteh.rs/WSD/seLLM0070[2298]	1[2298]	simple_wsd	LLM-0070[2298]	
444-14	37767-37768	u	PREP	ADP	_	_	u	3[387]	u obliku[387]	AdpID[387]	*[733]	simple_wsd - LLM-0277:0.5013::Izgleda kao; ima formu nečega.[2299]	http://llod.jerteh.rs/WSD/seLLM0277[2299]	1[2299]	simple_wsd	LLM-0277[2299]	
444-15	37769-37775	obliku	N	NOUN	_	_	oblik	3[387]	u obliku[387]	AdpID[387]	*[733]	simple_wsd - LLM-0277:0.5013::Izgleda kao; ima formu nečega.[2299]	http://llod.jerteh.rs/WSD/seLLM0277[2299]	1[2299]	simple_wsd	LLM-0277[2299]	
444-16	37776-37782	enzima	N	NOUN	_	_	enzim	_	_	_	*	simple_wsd - ENG30-14732946-n:0.3441::neki do složenih proteina koje proizvode ćelije koji deluju kao katalizatori određenih biohemijskih reakcija	http://llod.jerteh.rs/WSD/seENG3014732946n	1	simple_wsd	ENG30-14732946-n	
444-17	37783-37787	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
444-18	37788-37790	ih	PRO	PRON	_	_	one	_	_	_	_	_	_	_	_	_	
444-19	37791-37796	štite	V	VERB	_	_	štititi	_	_	_	*	simple_wsd - ENG30-01148580-v:0.5466::biti odgovoran za čuvanje protivnika u igri - ENG30-01129876-v:0.4883::zaštititi od izazova ili napada - ENG30-01128193-v:0.4682::Zaklanjati od opasnosti, povrede, uništenja ili štete.	http://llod.jerteh.rs/WSD/seENG3001148580v	4	simple_wsd	ENG30-01128193-v;ENG30-01129337-v;ENG30-01129876-v;ENG30-01148580-v	
444-20	37797-37799	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	
444-21	37800-37814	bakteriofagnih	A	ADJ	_	_	bakteriofagni	_	_	_	*	simple_wsd - CVDf-106/0:0.6991::koji se odnosi na bakteriofage	http://llod.jerteh.rs/WSD/seCVDf106_0	1	simple_wsd	CVDf-106/0	
444-22	37815-37824	infekcija	N	NOUN	_	_	infekcija	_	_	_	*	simple_wsd - ENG30-13498404-n:0.5670::(medicina) invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti - ENG30-07360647-n:0.5153::incident u kojem se prenosi zarazna bolest	http://llod.jerteh.rs/WSD/seENG3013498404n	2	simple_wsd	ENG30-07360647-n;ENG30-13498404-n	
444-23	37824-37825	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Rakoši je ponovo postao lider Mađarske.
445-1	37825-37831	Rakoši	N	PROPN	http://www.wikidata.org/entity/Q207631	PERS	Rakoši	_	_	_	_	_	_	_	_	_	
445-2	37832-37834	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
445-3	37835-37841	ponovo	ADV	ADV	_	_	ponovo	_	_	_	*	simple_wsd - ENG30-00040365-b:-0.0230::nanovo	http://llod.jerteh.rs/WSD/seENG3000040365b	1	simple_wsd	ENG30-00040365-b	
445-4	37842-37848	postao	V	VERB	_	_	postati	_	_	_	*	simple_wsd - ENG30-00149583-v:0.6257::Doći u određeno stanje, steći izvestan status. - ENG30-02381571-v:0.5504::postati kralj ili kraljica - ENG30-02623529-v:0.5335::nastati, početi postojati	http://llod.jerteh.rs/WSD/seENG3000149583v	5	simple_wsd	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	
445-5	37849-37854	lider	N	NOUN	*	ROLE	lider	_	_	_	*	simple_wsd - DRJ0-199452/0:0.4567::Osoba koja upravlja drugima, vodi ili ih inspiriše	http://llod.jerteh.rs/WSD/seDRJ0199452_0	1	simple_wsd	DRJ0-199452/0	
445-6	37855-37863	Mađarske	N	PROPN	http://www.wikidata.org/entity/Q28	LOC	Mađarska	_	_	_	_	_	_	_	_	_	
445-7	37863-37864	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Dok je bio u bekstvu, tri puta je biran u kanadski Donji dom, iako nikada nije zauzeo svoje mesto.
446-1	37864-37867	Dok	CONJ	SCONJ	_	_	dok	_	_	_	_	_	_	_	_	_	
446-2	37868-37870	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
446-3	37871-37874	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
446-4	37875-37876	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
446-5	37877-37884	bekstvu	N	NOUN	_	_	bekstvo	_	_	_	*	simple_wsd - ENG30-00046177-n:0.5601::Odlazak (bez dozvole) sa mesta na kome treba da budete. - ENG30-00429440-n:0.5109::Težnja za povlačenjem iz surove stvarnosti kroz zabavu ili maštu. - ENG30-00058743-n:0.5067::Čin fizičkog bežanja.	http://llod.jerteh.rs/WSD/seENG3000046177n	3	simple_wsd	ENG30-00046177-n;ENG30-00058743-n;ENG30-00429440-n	
446-6	37884-37885	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
446-7	37886-37889	tri	NUM	NUM	_	_	tri	_	_	_	_	_	_	_	_	_	
446-8	37890-37894	puta	PAR	PART	_	_	puta	_	_	_	_	_	_	_	_	_	
446-9	37895-37897	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
446-10	37898-37903	biran	V	VERB	_	_	birati	_	_	_	*	simple_wsd - ENG30-02400760-v:0.5874::Izabrati glasanjem u članstvo ili na dužnost. - ENG30-00790308-v:0.5267::koristiti točkić za izbor broja telefona - ENG30-00674607-v:0.5166::Selektovati iz većeg broja mogućnosti.	http://llod.jerteh.rs/WSD/seENG3002400760v	3	simple_wsd	ENG30-00674607-v;ENG30-00790308-v;ENG30-02400760-v	
446-11	37904-37905	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
446-12	37906-37914	kanadski	A	ADJ	*	DEMO	kanadski	_	_	_	*	simple_wsd - ENG30-02982473-a:0.6055::koji se odnosi na Kanadu i njene ljude	http://llod.jerteh.rs/WSD/seENG3002982473a	1	simple_wsd	ENG30-02982473-a	
446-13	37915-37920	Donji	A	ADJ	http://www.wikidata.org/entity/Q383590[156]	ORG[156]	donji	_	_	_	*	simple_wsd - ENG30-02352655-a:0.6540::koji je ispod od ponuđena dva - CV0150:0.5921::koji je okrenut naniže, ka unutra - ENG30-01303946-a:0.5155::koji je pod zemljom	http://llod.jerteh.rs/WSD/seENG3002352655a	3	simple_wsd	CV0150;ENG30-01303946-a;ENG30-02352655-a	
446-14	37921-37924	dom	N	NOUN	http://www.wikidata.org/entity/Q383590[156]	ORG[156]	dom	_	_	_	*	simple_wsd - ENG30-03545150-n:0.6049::zgrada u kojoj je nešto sklonjeno ili se nalazi - ENG30-08163025-n:0.5944::Zvanični skup koji ima zakonodavne moći. - ENG30-08559508-n:0.5624::Mesto gde neko živi.	http://llod.jerteh.rs/WSD/seENG3003545150n	6	simple_wsd	ENG30-03541537-n;ENG30-03545150-n;ENG30-08163025-n;ENG30-08490199-n;ENG30-08559508-n;ENG30-08585158-n	
446-15	37924-37925	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
446-16	37926-37930	iako	CONJ	SCONJ	_	_	iako	_	_	_	_	_	_	_	_	_	
446-17	37931-37937	nikada	ADV	ADV	_	_	nikada	_	_	_	*	simple_wsd - ENG30-00020759-b:0.5678::nikada; ni u jednom trenutku u prošlosti ili budućnosti	http://llod.jerteh.rs/WSD/seENG3000020759b	1	simple_wsd	ENG30-00020759-b	
446-18	37938-37942	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
446-19	37943-37949	zauzeo	V	VERB	_	_	zauzeti	_	_	_	*	simple_wsd - ENG30-02405390-v:0.4983::čije mesto zauzeti ili se na čiju poziciju pomeriti - ENG30-02394183-v:0.4827::pretpostaviti, kao što su položaji ili uloge - ENG30-00600370-v:0.4391::Zainteresovati u potpunosti.	http://llod.jerteh.rs/WSD/seENG3002405390v	4	simple_wsd	ENG30-00600370-v;ENG30-02267989-v;ENG30-02394183-v;ENG30-02405390-v	
446-20	37950-37955	svoje	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	_	
446-21	37956-37961	mesto	N	NOUN	_	_	mesto	_	_	_	*	simple_wsd - ENG30-08513718-n:0.6274::Bilo koje mesto ostavljeno za neku namenu. - ENG30-00586262-n:0.5910::Posao u nekoj organizaciji. - CV0090:0.5810::određeni deo nečega, neke celine (koja može fizički postojati ili biti ljudsko delo)	http://llod.jerteh.rs/WSD/seENG3008513718n	15	simple_wsd	CV0090;ENG30-00027167-n;ENG30-00586262-n;ENG30-00721431-n;ENG30-04286128-n;ENG30-05611822-n;ENG30-06401107-n;ENG30-06483454-n;ENG30-08513718-n;ENG30-08621598-n;ENG30-08664443-n;ENG30-13777764-n;ENG30-13926786-n;ENG30-13947645-n;ENG30-14429985-n	
446-22	37961-37962	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Italijanska invazija na Albaniju je bila kratkotrajna vojna kampanja Kraljevine Italije protiv Kraljevine Albanije.
447-1	37962-37973	Italijanska	A	ADJ	*	DEMO	italijanski	_	_	_	*	simple_wsd - ENG30-02957066-a:0.6518::koji se odnosi ili je karakterističan za Italiju, njene ljude, kulturu i jezik - ENG30-03075662-a:0.5036::koji se odnosi na italske jezike	http://llod.jerteh.rs/WSD/seENG3002957066a	2	simple_wsd	ENG30-02957066-a;ENG30-03075662-a	
447-2	37974-37982	invazija	N	NOUN	_	_	invazija	_	_	_	*	simple_wsd - ENG30-00976531-n:0.6250::čin invazije; čin vojske koja upada radi osvajanja ili pljačke - ENG30-07332313-n:0.5282::(patologija) širenje patogenih mikroorganizama ili malignih ćelija na nova mesta u telu - ENG30-00733483-n:0.4829::ulazak na tuđi posed bez prava ili dozvole	http://llod.jerteh.rs/WSD/seENG3000976531n	3	simple_wsd	ENG30-00733483-n;ENG30-00976531-n;ENG30-07332313-n	
447-3	37983-37985	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
447-4	37986-37994	Albaniju	N	PROPN	http://www.wikidata.org/entity/Q222	LOC	Albanija	_	_	_	_	_	_	_	_	_	
447-5	37995-37997	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
447-6	37998-38002	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
