#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
364-7	32786-32788	51	NUM	NUM	_	_	51	_	_	_	_	_	_	_	_	
364-8	32789-32790	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	_	
364-9	32791-32804	automobilskog	A	ADJ	_	_	automobilski	_	_	_	ENG30-02926936-a	2	ENG30-01562488-a;ENG30-02926936-a	*	simple_wsd - ENG30-02926936-a:0.5093::ili koji se odnosi na motorno vozilo - ENG30-01562488-a:0.3354::koji u sebi sadrži sredstva za pogon ili kretanje	
364-10	32805-32813	koncerna	N	NOUN	_	_	koncern	_	_	_	DRJ0-196352/2	2	DRJ0-196352/1;DRJ0-196352/2	*	simple_wsd - DRJ0-196352/2:0.5008::skup, zajednica velikih država: - DRJ0-196352/1:0.4148::grupa formalno samostalnih preduzeća, koja su stvarno podređena jednom zajedničkom vođstvu čije ime nose i koje je zbog…	
364-11	32814-32818	Saab	F	X	http://www.wikidata.org/entity/Q48957[154]	ORG[154]	Saab	_	_	_	_	_	_	_	_	
364-12	32819-32829	Automobile	F	X	http://www.wikidata.org/entity/Q48957[154]	ORG[154]	Auomobile	_	_	_	_	_	_	_	_	
364-13	32829-32830	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
364-14	32831-32832	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	
364-15	32833-32840	ostatak	N	NOUN	_	_	ostatak	_	_	_	ENG30-13733663-n	2	ENG30-13733663-n;ENG30-13810818-n	*	simple_wsd - ENG30-13733663-n:0.4907::Deo deljenika koji preostaje kada rezultat deljenja deljenika deliocem nije ceo broj. - ENG30-13810818-n:0.2879::Nešto što ostane nakon što se drugi delovi odstrane.	
364-16	32841-32849	deceniju	N	NOUN	_	_	decenija	_	_	_	ENG30-15204983-n	1	ENG30-15204983-n	*	simple_wsd - ENG30-15204983-n:0.1924::period od 10 godina	
364-17	32850-32857	kasnije	ADV	ADV	_	_	kasnije	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00155488-b	*	simple_wsd - ENG30-00061203-b:0.4277::događa se u vreme koje sledi nakon referentnog vremena - ENG30-00155488-b:0.2500::u nekom budućem trenutku	
364-18	32857-32858	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Zatim je otputovao do Jamure kako bi proveo vreme s prijateljem.
365-1	32858-32863	Zatim	ADV	ADV	_	_	zatim	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00117903-b	*	simple_wsd - ENG30-00061203-b:0.5715::događa se u vreme koje sledi nakon referentnog vremena - ENG30-00117903-b:0.0416::tada	
365-2	32864-32866	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
365-3	32867-32876	otputovao	V	VERB	_	_	otputovati	_	_	_	ENG30-01848718-v	2	ENG30-01848718-v;ENG30-02014165-v	*	simple_wsd - ENG30-01848718-v:0.5905::udaljavati se s kog mesta u drugom pravcu - ENG30-02014165-v:0.3134::Napustiti.	
365-4	32877-32879	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
365-5	32880-32886	Jamure	N	PROPN	http://www.wikidata.org/entity/Q11632980	LOC	Jamura	_	_	_	_	_	_	_	_	
365-6	32887-32891	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	
365-7	32892-32894	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
365-8	32895-32901	proveo	V	VERB	_	_	provesti	1	provesti vreme	VID	CVMWE-0360[2253]	1[2253]	CVMWE-0360[2253]	*[732]	simple_wsd - CVMWE-0360:0.6102::posvetiti vreme u nekoj aktivnosti[2253]	
365-9	32902-32907	vreme	N	NOUN	_	_	vreme	1	*	VID	CVMWE-0360[2253]	1[2253]	CVMWE-0360[2253]	*[732]	simple_wsd - CVMWE-0360:0.6102::posvetiti vreme u nekoj aktivnosti[2253]	
365-10	32908-32909	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
365-11	32910-32921	prijateljem	N	NOUN	_	_	prijatelj	_	_	_	ENG30-10112591-n	2	BILI-00000025;ENG30-10112591-n	*	simple_wsd - ENG30-10112591-n:0.6587::Osoba koju dobro poznajete i na koju gledate s poverenjem i naklonošću. - BILI-00000025:0.5095::Otac jednog supružnika prema drugom supružniku.	
365-12	32921-32922	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Još u XIV veku bio je važan trgovački centar.
366-1	32922-32925	Još	ADV	ADV	_	_	još	_	_	_	ENG30-00017639-b	4	CV0131;CV0165;ENG30-00017639-b;ENG30-00027795-b	*	simple_wsd - ENG30-00017639-b:0.5230::u većoj meri ili opsegu; koristi se sa poređenjima - CV0131:0.4839::kad nečega nije bilo do vremena kad se govori (u negaciji) - ENG30-00027795-b:0.4287::do sadašnjeg trenutka	
366-2	32926-32927	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
366-3	32928-32931	XIV	RN	NUM	_	_	XIV	_	_	_	_	_	_	_	_	
366-4	32932-32936	veku	N	NOUN	_	_	vek	_	_	_	ENG30-15140744-n	3	ENG30-15140744-n;ENG30-15140892-n;ENG30-15205532-n	*	simple_wsd - ENG30-15140744-n:0.4447::Period između rođenja i sadašnjosti. - ENG30-15140892-n:0.3366::Period od sadašnjosti do smrti. - ENG30-15205532-n:0.1217::Sto godina.	
366-5	32937-32940	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
366-6	32941-32943	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
366-7	32944-32949	važan	A	ADJ	_	_	važan	_	_	_	ENG30-01467919-a	4	ENG30-00655779-a;ENG30-01275562-a;ENG30-01467919-a;ENG30-01830403-a	*	simple_wsd - ENG30-01467919-a:0.5412::koji je velikog slova - ENG30-01275562-a:0.5102::Od velikog značaja ili važnosti. - ENG30-00655779-a:0.4099::od izuzetnog značaja; od vitalnog značaja za rešavanje krize	
366-8	32950-32959	trgovački	A	ADJ	_	_	trgovački	1[388]	trgovački centar[388]	NID[388]	CVMWE-0457[2254]	1[2254]	CVMWE-0457[2254]	*[733]	simple_wsd - CVMWE-0457:0.4228::obično naseljeno mesto, grad u kome se obavlja živa trgovina[2254]	
366-9	32960-32966	centar	N	NOUN	_	_	centar	1[388]	trgovački centar[388]	NID[388]	CVMWE-0457[2254]	1[2254]	CVMWE-0457[2254]	*[733]	simple_wsd - CVMWE-0457:0.4228::obično naseljeno mesto, grad u kome se obavlja živa trgovina[2254]	
366-10	32966-32967	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U školi mu je išlo odlično, dobio je veoma dobre ocene.
367-1	32967-32968	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
367-2	32969-32974	školi	N	NOUN	_	_	škola	_	_	_	ENG30-05757536-n	5	ENG30-04146050-n;ENG30-05757536-n;ENG30-08275185-n;ENG30-08276720-n;ENG30-08277393-n	*	simple_wsd - ENG30-05757536-n:0.6230::proces formalnog obrazovanja u školi - ENG30-04146050-n:0.4681::Zgrada u kojoj se mladi ljudi obrazuju. - ENG30-08277393-n:0.4544::fakultet i studenti u kakvoj obrazovnoj ustanovi	
367-3	32975-32977	mu	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	
367-4	32978-32980	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
367-5	32981-32985	išlo	V	VERB	_	_	ići	_	_	_	ENG30-02742232-v	11	ENG30-00248659-v;ENG30-01835496-v;ENG30-01845720-v;ENG30-01928838-v;ENG30-01992503-v;ENG30-02372605-v;ENG30-02612762-v;ENG30-02653862-v;ENG30-02716165-v;ENG30-02737876-v;ENG30-02742232-v	*	simple_wsd - ENG30-02742232-v:0.5042::imati određene osobine u vožnji - ENG30-01928838-v:0.4722::kretati se ili pomerati korakom - ENG30-02716165-v:0.4677::odnositi se na što, odgovarati čemu	
367-6	32986-32993	odlično	ADV	ADV	_	_	odlično	_	_	_	RSSJ-32287/0	1	RSSJ-32287/0	*	simple_wsd - RSSJ-32287/0:0.5215::na izvanredan, perfektan način, veoma dobro.	
367-7	32993-32994	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
367-8	32995-33000	dobio	V	VERB	_	_	dobiti	_	_	_	ENG30-02359340-v	19	ENG30-00056930-v;ENG30-00065639-v;ENG30-00087736-v;ENG30-00094460-v;ENG30-00522751-v;ENG30-00524682-v;ENG30-01108148-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02210119-v;ENG30-02238085-v;ENG30-02247390-v;ENG30-02288295-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02315525-v;ENG30-02355596-v;ENG30-02359340-v;ENG30-02611373-v	*	simple_wsd - ENG30-02359340-v:0.5740::dobiti kao rezultat nekog napora ili akcije - ENG30-02315525-v:0.5410::dobiti od nekoga nakon njegove smrti - ENG30-02293148-v:0.5234::dobiti ili izvući	
367-9	33001-33003	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
367-10	33004-33009	veoma	ADV	ADV	_	_	veoma	_	_	_	ENG30-00089408-b	4	ENG30-00018289-b;ENG30-00032803-b;ENG30-00059086-b;ENG30-00089408-b	*	simple_wsd - ENG30-00089408-b:0.4609::u velikoj meri ili obimu; povoljno ili s mnogo poštovanja - ENG30-00018289-b:0.4528::reč koja se koristi kao pojačivač značenja - ENG30-00059086-b:0.4266::u velikoj meri ili stepenu	
367-11	33010-33015	dobre	A	ADJ	_	_	dobar	_	_	_	ENG30-02226162-a	7	ENG30-00106020-a;ENG30-00775611-a;ENG30-01123148-a;ENG30-01129977-a;ENG30-01983162-a;ENG30-02036934-a;ENG30-02226162-a	*	simple_wsd - ENG30-02226162-a:0.4377::imati ili pokazati znanje i veštinu i sposobnost - ENG30-01123148-a:0.4300::imati poželjne ili pozitivne kvalitete, posebno one koji su pogodni za određenu stvar, koji savesno i uspešno obavlja o… - ENG30-00106020-a:0.4283::ima normalno očekivanu količinu	
367-12	33016-33021	ocene	N	NOUN	_	_	ocena	_	_	_	ENG30-06410391-n	7	ENG30-00874067-n;ENG30-05734018-n;ENG30-05736149-n;ENG30-06410391-n;ENG30-07220300-n;ENG30-14428160-n;ENG30-14429382-n	*	simple_wsd - ENG30-06410391-n:0.4721::esej ili članak u kom se daje kritička procena (knjige ili predstave) - ENG30-05734018-n:0.4630::ozbiljan pregled i sud po kakvom pitanju - ENG30-14428160-n:0.4103::relativna pozicija ili stepen vrednosti u ocenjivanoj grupi	
367-13	33021-33022	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tokom građanskog rata u Rusiji bio je politički komesar.
368-1	33022-33027	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	
368-2	33028-33038	građanskog	A	ADJ	_	_	građanski	1[389]	građanski rat[389]	NID[389]	ENG30-00962567-n[2255]	1[2255]	ENG30-00962567-n[2255]	*[734]	simple_wsd - ENG30-00962567-n:0.6640::rat između dve frakcije u istoj zemlji[2255]	
368-3	33039-33043	rata	N	NOUN	_	_	rat	1[389]	građanski rat[389]	NID[389]	ENG30-00962567-n[2255]	1[2255]	ENG30-00962567-n[2255]	*[734]	simple_wsd - ENG30-00962567-n:0.6640::rat između dve frakcije u istoj zemlji[2255]	
368-4	33044-33045	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
368-5	33046-33052	Rusiji	N	PROPN	http://www.wikidata.org/entity/Q159	LOC	Rusija	_	_	_	_	_	_	_	_	
368-6	33053-33056	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
368-7	33057-33059	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
368-8	33060-33069	politički	A	ADJ	http://www.wikidata.org/entity/Q168559[155]	ROLE[155]	politički	_	_	_	ENG30-02857587-a	3	ENG30-01814385-a;ENG30-02857407-a;ENG30-02857587-a	*	simple_wsd - ENG30-02857587-a:0.6296::koji se odnosi na vladarsku profesiju - ENG30-01814385-a:0.5486::uključuje ili je karakteristično za politiku, stranke ili političare - ENG30-02857407-a:0.4185::koji se odnosi na vaše mišljenje o društvenim odnosima koji uključuju vlast ili moć	
368-9	33070-33077	komesar	N	NOUN	http://www.wikidata.org/entity/Q168559[155]	ROLE[155]	komesar	_	_	_	ENG30-09942697-n	2	ENG30-09942697-n;ENG30-09943811-n	*	simple_wsd - ENG30-09942697-n:0.6943::funkcioner Komunističke partije koji je bio određen da podučava partijske principe u vojnoj jedinici - ENG30-09943811-n:0.3992::vladin činovnik	
368-10	33077-33078	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Posmatranje Merkura je komplikovano zbog njegove blizine Suncu, jer se veći deo vremena ne vidi od sunčevog sjaja.
369-1	33078-33089	Posmatranje	N	NOUN	_	_	posmatranje	_	_	_	ENG30-05949603-n	4	ENG30-00879759-n;ENG30-00880269-n;ENG30-01002956-n;ENG30-05949603-n	*	simple_wsd - ENG30-05949603-n:0.5699::mišljenje ili rasuđivanje - ENG30-00879759-n:0.5128::čin posmatranja - analiziranje stanja pacijenta - ENG30-00880269-n:0.5119::čin osmatranja, pažljivog gledanja	
369-2	33090-33097	Merkura	N	PROPN	http://www.wikidata.org/entity/Q308	LOC	Merkur	_	_	_	_	_	_	_	_	
369-3	33098-33100	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
369-4	33101-33113	komplikovano	A	ADJ	_	_	komplikovan	_	_	_	ENG30-02177584-a	1	ENG30-02177584-a	*	simple_wsd - ENG30-02177584-a:0.5457::težak za analizu ili razumevanje; „komplikovan problem“; „komplikovana politika Bliskog istoka“	
369-5	33114-33118	zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	_	_	
369-6	33119-33126	njegove	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
369-7	33127-33134	blizine	N	NOUN	_	_	blizina	_	_	_	ENG30-05085867-n	3	ENG30-05085572-n;ENG30-05085867-n;ENG30-08641113-n	*	simple_wsd - ENG30-05085867-n:0.5533::svojstvo da budu blizu jedan drugom - ENG30-05085572-n:0.4929::prostorno svojstvo koje proizilazi iz relativno male udaljenosti - ENG30-08641113-n:0.4596::Regija u okruženju ili u blizini.	
369-8	33135-33140	Suncu	N	PROPN	http://www.wikidata.org/entity/Q525	LOC	Sunce	_	_	_	_	_	_	_	_	
369-9	33140-33141	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
369-10	33142-33145	jer	CONJ	SCONJ	_	_	jer	_	_	_	_	_	_	_	_	
369-11	33146-33148	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
369-12	33149-33153	veći	A	ADJ	_	_	velik	_	_	_	ENG30-01488616-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	simple_wsd - ENG30-01488616-a:0.6106::potpuno razvijen (za ljude i životinje). - ENG30-01467919-a:0.5951::koji je velikog slova - ENG30-01510444-a:0.5246::Velika (glavobolja).	
369-13	33154-33157	deo	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	simple_wsd - ENG30-05867413-n:0.5580::Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu. - ENG30-09385911-n:0.5449::Deo prirodnog objekta. - ENG30-01085098-n:0.5351::Rezultat parcelisanja ili deljenja.	
369-14	33158-33165	vremena	N	NOUN	_	_	vreme	_	_	_	ENG30-15129927-n	12	ENG30-00028270-n;ENG30-00807078-n;ENG30-06329506-n;ENG30-11524662-n;ENG30-15122231-n;ENG30-15129927-n;ENG30-15135822-n;ENG30-15228378-n;ENG30-15228910-n;ENG30-15244650-n;ENG30-15249236-n;ENG30-15270431-n	*	simple_wsd - ENG30-15129927-n:0.6424::Vreme koje pokazuje časovnik. - ENG30-06329506-n:0.6242::gramatička kategorija glagola kojom se izražavaju distinkcije u vremenu - ENG30-15244650-n:0.6134::Određena tačka u vremenu.	
369-15	33166-33168	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
369-16	33169-33173	vidi	V	VERB	_	_	videti	_	_	_	ENG30-02129289-v	11	ENG30-00591115-v;ENG30-00598954-v;ENG30-00690614-v;ENG30-00734054-v;ENG30-02128873-v;ENG30-02129289-v;ENG30-02129709-v;ENG30-02150948-v;ENG30-02156225-v;ENG30-02163301-v;ENG30-02163746-v	*	simple_wsd - ENG30-02129289-v:0.5421::Opaziti gledanjem ili imati sposobnost da se opazi gledanjem. - ENG30-02128873-v:0.5358::šta videti ili koga, odnosno čega savremenik biti - ENG30-02129709-v:0.5108::videti i razumjeti, imati dobro oko	
369-17	33174-33176	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
369-18	33177-33185	sunčevog	A	ADJ	_	_	sunčev	_	_	_	LLM-0364	1	LLM-0364	*	simple_wsd - LLM-0364:0.6974::Koji potiče od Sunca, koji se odnosi na Sunce (ovde: sunčeva energija).	
369-19	33186-33191	sjaja	N	NOUN	_	_	sjaj	_	_	_	ENG30-05018103-n	2	ENG30-04953380-n;ENG30-05018103-n	*	simple_wsd - ENG30-05018103-n:0.5688::koji je svetleći; emituje ili reflektuje svetlost - ENG30-04953380-n:0.4889::osvetljenost i animacija lica	
369-20	33191-33192	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Na ovaj način su ostvarili veći deo prihoda.
370-1	33192-33194	Na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
370-2	33195-33199	ovaj	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
370-3	33200-33205	način	N	NOUN	_	_	način	_	_	_	ENG30-04910135-n	5	ENG30-00172710-n;ENG30-04910135-n;ENG30-04928903-n;ENG30-13801424-n;ENG30-13939604-n	*	simple_wsd - ENG30-04910135-n:0.6706::način rada ili ponašanja - ENG30-04928903-n:0.4802::kako se nešto radi ili kako se to dešava; vid ostvarivanja ili toka nečega, vid izvršenja neke radnje, metod rada, post… - ENG30-13801424-n:0.4585::stavovi zasnovani na činjenici, želji, mogućnosti i sl. koje prenose glagol ili klauza	
370-4	33206-33208	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
370-5	33209-33218	ostvarili	V	VERB	_	_	ostvariti	_	_	_	ENG30-02526085-v	3	ENG30-00486018-v;ENG30-01644746-v;ENG30-02526085-v	*	simple_wsd - ENG30-02526085-v:0.5876::Ostvariti s naporom. - ENG30-00486018-v:0.4926::dovesti do zaključka ili dovesti do uspešnog razrešenja - ENG30-01644746-v:0.4823::Napraviti stvarnim ili konkretnim; dovesti u postojanje.	
370-6	33219-33223	veći	A	ADJ	_	_	velik	_	_	_	ENG30-01510444-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	simple_wsd - ENG30-01510444-a:0.5244::Velika (glavobolja). - ENG30-01488616-a:0.5199::potpuno razvijen (za ljude i životinje). - ENG30-01278080-a:0.5083::Za osobe, koji stoji iznad drugih po karakteru ili postignućima ili ugledu.	
370-7	33224-33227	deo	N	NOUN	_	_	deo	_	_	_	ENG30-09385911-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	simple_wsd - ENG30-09385911-n:0.6502::Deo prirodnog objekta. - ENG30-13809207-n:0.5511::Nešto određeno prema nečem drugom što ga sadrži. - ENG30-08548733-n:0.5033::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska)	
370-8	33228-33235	prihoda	N	NOUN	_	_	prihod	_	_	_	ENG30-13256691-n	3	ENG30-05157574-n;ENG30-13255145-n;ENG30-13256691-n	*	simple_wsd - ENG30-13256691-n:0.5399::ceo iznos prihoda pre bilo kakvih odbitaka - ENG30-05157574-n:0.4774::povoljan kvalitet korisnosti - ENG30-13255145-n:0.3710::Finansijska dobit (zarađena ili nezarađena) koja se nagomilava tokom datog vremenskog perioda.	
370-9	33235-33236	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ova vrsta je retka u Evropi.
371-1	33236-33239	Ova	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
371-2	33240-33245	vrsta	N	NOUN	_	_	vrsta	_	_	_	ENG30-05839024-n	3	ENG30-05839024-n;ENG30-07997703-n;ENG30-08110373-n	*	simple_wsd - ENG30-05839024-n:0.4933::Kategorija stvari koje se izdvajaju nekim zajedničkim karakteristikama ili kvalitetom. - ENG30-07997703-n:0.3781::Kolekcija stvari koje dele iste atribute. - ENG30-08110373-n:0.3650::Klasifikaciona grupa čiji članovi mogu da se razmnožavaju između sebe (biologija).	
371-3	33246-33248	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
371-4	33249-33254	retka	A	ADJ	_	_	redak	_	_	_	ENG30-00016756-a	2	ENG30-00016756-a;ENG30-00017024-a	*	simple_wsd - ENG30-00016756-a:0.4389::onaj čiji se nedostatak u pogledu broja ili količine u odnosu na potražnju oseća - ENG30-00017024-a:0.4000::onaj koji nije široko zastupljen	
371-5	33255-33256	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
371-6	33257-33263	Evropi	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	_	_	_	_	
371-7	33263-33264	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Zbirno gledano, više od 200 tipova virusa povezano je sa prehladama.
372-1	33264-33270	Zbirno	ADV	ADV	_	_	zbirno	_	_	_	LLM-0370	1	LLM-0370	*	simple_wsd - LLM-0370:0.5352::Uzeto zajedno, ukupno, sabrano (modifikuje "gledano").	
372-2	33271-33278	gledano	ADV	ADV	_	_	gledano	_	_	_	LLM-0544	1	LLM-0544	*	simple_wsd - LLM-0544:0.5657::Kada se posmatra ili razmatra na određeni način (u datoj rečenici: zbirno, ukupno).	
372-3	33278-33279	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
372-4	33280-33284	više	ADV	ADV	_	_	više	_	_	_	CV0061	3	CV0061;ENG30-00099712-b;ENG30-01555133-a	*	simple_wsd - CV0061:0.5445::posle toga, dalje; odsad, ubuduće (u odričnim rečenicama i pitanjima) - ENG30-01555133-a:0.4826::komparativ od mnogo, sa značenjem više od jednog po broju - ENG30-00099712-b:0.4328::komparativ od mnogo; u većoj meri ili stepenu	
372-5	33285-33287	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
372-6	33288-33291	200	NUM	NUM	_	_	200	_	_	_	_	_	_	_	_	
372-7	33292-33298	tipova	N	NOUN	_	_	tip	_	_	_	ENG30-08110648-n	7	ENG30-05840188-n;ENG30-06825120-n;ENG30-08110648-n;ENG30-08111419-n;ENG30-08220891-n;ENG30-09909060-n;ENG30-10288763-n	*	simple_wsd - ENG30-08110648-n:0.5067::(biologija) taksonomska grupa koja je podela vrste; obično nastaje kao posledica geografske izolacije unutar vrste - ENG30-09909060-n:0.4973::Osoba određene vrste, koja obično ima puno ekscentričnosti. - ENG30-10288763-n:0.4892::odrasla muška osoba koja ima muževan karakter (muževit i hrabar kompetentan)	
372-8	33299-33305	virusa	N	NOUN	_	_	virus	_	_	_	ENG30-01328702-n	2	ENG30-01328702-n;ENG30-06585816-n	*	simple_wsd - ENG30-01328702-n:0.4465::(virusologija) ultramikroskopski (najmanji) infektivni agensi koji se replikuju samo unutar ćelija živih domaćina; mnog… - ENG30-06585816-n:0.4315::softverski program sposoban da se reprodukuje i obično sposoban da nanese veliku štetu datotekama ili drugim programima…	
372-9	33306-33314	povezano	A	ADJ	_	_	povezan	_	_	_	CV0114	6	CV0114;ENG30-00566099-a;ENG30-00731955-a;ENG30-01064806-a;ENG30-01481812-a;ENG30-02476485-a	*	simple_wsd - CV0114:0.4438::koji je u bliskoj, tesnoj uzajamnoj vezi (logičkoj, smisaonoj, duhovnoj, uzročno-posledičnoj, funkcionalnoj, i dr.) s n… - ENG30-02476485-a:0.3998::koji je ujedinjen u konfederaciju ili ligu - ENG30-00731955-a:0.3940::koji je spojen ugovorom ili sporazumom	
372-10	33315-33317	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
372-11	33318-33320	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
372-12	33321-33331	prehladama	N	NOUN	_	_	prehlada	_	_	_	ENG30-14145501-n	1	ENG30-14145501-n	*	simple_wsd - ENG30-14145501-n:0.6351::blaga virusna infekcija koja zahvata nos i disajne puteve (ali ne pluća)	
372-13	33331-33332	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Univerzitet u Ženevi je javni istraživački univerzitet koji se nalazi u Ženevi u Švajcarskoj.
373-1	33332-33343	Univerzitet	N	NOUN	http://www.wikidata.org/entity/Q503473[156]	ORG[156]	univerzitet	_	_	_	ENG30-08286163-n	4	ENG30-04511002-n;ENG30-08274923-n;ENG30-08286163-n;ENG30-08286569-n	*	simple_wsd - ENG30-08286163-n:0.6602::fakultet i studenti na univerzitetu - ENG30-04511002-n:0.5061::Objekat u kome je sedište visokog obrazovanja, uključujući upravu, smeštaj kao i prostorije za istraživanje i nastavu. - ENG30-08286569-n:0.4938::velika ustanova višeg učenja s raznovrsnim usmerenjima koja služi za obrazovanje za život i za struku i za dodelu zvanja	
373-2	33344-33345	u	PREP	ADP	http://www.wikidata.org/entity/Q503473[156]	ORG[156]	u	_	_	_	_	_	_	_	_	
373-3	33346-33352	Ženevi	N	PROPN	http://www.wikidata.org/entity/Q503473[156]	ORG[156]	Ženeva	_	_	_	_	_	_	_	_	
373-4	33353-33355	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
373-5	33356-33361	javni	A	ADJ	_	_	javan	_	_	_	ENG30-01861205-a	4	ENG30-00493297-a;ENG30-01861205-a;ENG30-01862296-a;ENG30-02090567-a	*	simple_wsd - ENG30-01861205-a:0.5184::nije privatan; otvoreni je za ljude uopšte, ili ih se tiče - ENG30-00493297-a:0.4512::utiče na ljude ili zajednicu u celini - ENG30-02090567-a:0.4398::koji je bez ikakvog pokušaja prikrivanja; potpuno očigledan	
373-6	33362-33374	istraživački	A	ADJ	_	_	istraživački	_	_	_	CV0218	2	BILI-00000163;CV0218	*	simple_wsd - CV0218:0.6290::koji se odnosi na istraživanje - BILI-00000163:0.6023::Koji se odnosi na istraživače.	
