#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
461-5	41590-41596	opisao	V	VERB	_	_	opisati	_	_	_	ENG30-00987071-v	4	ENG30-00652346-v;ENG30-00965035-v;ENG30-00987071-v;ENG30-01582645-v	*	U ovom kontekstu 'opisao' znači da je dao opis/karakterizaciju Bezjeovih površi; radi se o davanju opisa, a ne o identifikaciji ili crtanju.	
461-6	41597-41602	1962.	A	ADJ	_	_	1962.	_	_	_	_	_	_	_	_	
461-7	41603-41609	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	Izraz '1962. godine' označava konkretnu kalendarsku godinu po Gregorijanskom kalendaru. Koristi se da vremenski smesti događaj u tačnu godinu.	
461-8	41610-41619	francuski	A	ADJ	*	DEMO	francuski	_	_	_	ENG30-02958392-a	2	ENG30-02958392-a;ENG30-06964901-n	*	Ovdje 'francuski' kao pridev označava nacionalnost/porijeklo inženjera (osobu iz Francuske). Ne odnosi se na jezik, već na pripadnost Francuskoj.	
461-9	41620-41628	inženjer	N	NOUN	http://www.wikidata.org/entity/Q81096	ROLE	inženjer	_	_	_	ENG30-09615807-n	1	ENG30-09615807-n	*	Odnosi se na osobu koja koristi naučno znanje da reši praktične probleme, što odgovara ulozi Pjera Bezijea u primeni matematičkih površina za dizajn automobilskih karoserija.	
461-10	41629-41633	Pjer	N	PROPN	http://www.wikidata.org/entity/Q372584[190]	PERS[190]	Pjer	_	_	_	_	_	_	_	_	
461-11	41634-41640	Bezije	N	PROPN	http://www.wikidata.org/entity/Q372584[190]	PERS[190]	Bezije	_	_	_	_	_	_	_	_	
461-12	41640-41641	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
461-13	41642-41646	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
461-14	41647-41649	ih	PRO	PRON	_	_	one	_	_	_	_	_	_	_	_	
461-15	41650-41652	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
461-16	41653-41661	koristio	V	VERB	_	_	koristiti	_	_	_	CV0117	7	CV0117;ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	*	Ovde 'koristio' znači da ih je upotrebljavao za određenu namenu—dizajn automobilskih karoserija; to je opšte značenje upotrebe nečega za specifičnu svrhu.	
461-17	41662-41664	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
461-18	41665-41671	dizajn	N	NOUN	_	_	dizajn	_	_	_	ENG30-03179318-n	2	ENG30-03179318-n;ENG30-05728678-n	*	Ovde 'dizajn' označava izradu skica/planova za oblikovanje automobilskih karoserija, što odgovara preliminarnoj skici koja ukazuje na plan. Šema ustrojstva nije u fokusu.	
461-19	41672-41685	automobilskih	A	ADJ	_	_	automobilski	1[428]	automobilska karoserija[428]	NID[428]	LLM-0010[2316]	1[2316]	LLM-0010[2316]	*[804]	U kontekstu dizajna vozila, 'automobilska karoserija' označava spoljni deo automobila koji formira kabinu i prtljažnik. To je upravo ono što je Bezije modelovao pomoću Bezierovih površina.[2316]	
461-20	41686-41696	karoserija	N	NOUN	_	_	karoserija	1[428]	automobilska karoserija[428]	NID[428]	LLM-0010[2316]	1[2316]	LLM-0010[2316]	*[804]	U kontekstu dizajna vozila, 'automobilska karoserija' označava spoljni deo automobila koji formira kabinu i prtljažnik. To je upravo ono što je Bezije modelovao pomoću Bezierovih površina.[2316]	
461-21	41696-41697	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Svetska zdravstvena organizacija (SZO) preporučuje ljudima pod visokim rizikom upotrebu vakcina protiv kolere u kombinaciji sa drugim merama.
462-1	41698-41705	Svetska	A	ADJ	http://www.wikidata.org/entity/Q7817[191]	ORG[191]	svetski	_	_	_	ENG30-01568684-a	4	ENG30-00527188-a;ENG30-01567694-a;ENG30-01568684-a;ENG30-02578035-a	*	Ovde 'Svetska' označava globalni domet i nadležnost organizacije, tj. da obuhvata ceo svet i nije ograničena na jednu zemlju ili region.	
462-2	41706-41717	zdravstvena	A	ADJ	http://www.wikidata.org/entity/Q7817[191]	ORG[191]	zdravstveni	_	_	_	DRJ0-243898/0	1	DRJ0-243898/0	*	Ovde 'zdravstvena' označava da se organizacija bavi zdravljem; SZO je institucija u vezi sa zdravljem.	
462-3	41718-41730	organizacija	N	NOUN	http://www.wikidata.org/entity/Q7817[191]	ORG[191]	organizacija	_	_	_	ENG30-08008335-n	7	ENG30-01008378-n;ENG30-01081628-n;ENG30-01136519-n;ENG30-04768657-n;ENG30-05726596-n;ENG30-05902872-n;ENG30-08008335-n	*	Ovde se 'organizacija' odnosi na Svetsku zdravstvenu organizaciju kao instituciju, tj. grupu ljudi koji rade zajedno. Ne radi se o procesu ili rasporedu, već o entitetu koji daje preporuke.	
462-4	41731-41732	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
462-5	41732-41735	SZO	ABB	X	http://www.wikidata.org/entity/Q7817	ORG	SZO	_	_	_	_	_	_	_	_	
462-6	41735-41736	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
462-7	41737-41748	preporučuje	V	VERB	_	_	preporučivati	_	_	_	DRJ0-216665/0	1	DRJ0-216665/0	*	U ovom kontekstu glagol označava čin davanja saveta/upućivanja na nešto; SZO savetuje, tj. preporučuje upotrebu vakcina. Reč je o nesvršenom obliku glagola „preporučiti“.	
462-8	41749-41756	ljudima	N	NOUN	_	_	ljudi	_	_	_	ENG30-07942152-n	3	ENG30-07942152-n;ENG30-08208016-n;ENG30-10289176-n	*	'Ljudima' ovde označava opštu grupu ljudskih bića pod visokim rizikom, bez posebnog naglaska na hijerarhiju ili pol. Zato odgovara značenju opšte grupe ljudi u množini.	
462-9	41757-41760	pod	PREP	ADP	_	_	pod	_	_	_	_	_	_	_	_	
462-10	41761-41768	visokim	A	ADJ	_	_	visok	_	_	_	ENG30-01210854-a	6	ENG30-01204557-a;ENG30-01210854-a;ENG30-01213197-a;ENG30-01375909-a;ENG30-02339120-a;ENG30-02385726-a	*	Odnosi se na stepen rizika koji je veći od uobičajenog. U frazi 'visok rizik' označava povišen nivo verovatnoće ili intenziteta opasnosti.	
462-11	41769-41776	rizikom	N	NOUN	_	_	rizik	_	_	_	ENG30-05093293-n	3	ENG30-00802238-n;ENG30-05093293-n;ENG30-14541852-n	*	Izraz 'ljudi pod visokim rizikom' odnosi se na grupe sa povećanom verovatnoćom izlaganja infektivnom agensu (npr. Vibrio cholerae), što direktno motiviše preporuku vakcinacije.	
462-12	41777-41785	upotrebu	N	NOUN	_	_	upotreba	_	_	_	ENG30-00947128-n	3	ENG30-00061598-n;ENG30-00947128-n;ENG30-05149978-n	*	U kontekstu se radi o korišćenju vakcina protiv kolere, pa 'upotreba' označava čin korišćenja. To najpreciznije odgovara datom značenju.	
462-13	41786-41793	vakcina	N	NOUN	_	_	vakcina	_	_	_	ENG30-04517535-n	1	ENG30-04517535-n	*	Ovde „vakcina” označava medicinski imunogen koji se koristi za prevenciju kolere stimulisanjem imunološkog odgovora. To odgovara definiciji sredstva zasnovanog na oslabljenim ili mrtvim patogenima radi stvaranja antitela.	
462-14	41794-41800	protiv	PREP	ADP	_	_	protiv	_	_	_	_	_	_	_	_	
462-15	41801-41807	kolere	N	NOUN	_	_	kolera	_	_	_	ENG30-14129579-n	1	ENG30-14129579-n	*	Reč se odnosi na bolest protiv koje se preporučuju vakcine. To je akutna crevna infekcija preneta kontaminiranom vodom ili hranom, tj. kolera.	
462-16	41808-41809	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
462-17	41810-41821	kombinaciji	N	NOUN	_	_	kombinacija	_	_	_	ENG30-07963711-n	2	ENG30-00870453-n;ENG30-07963711-n	*	Ovde 'u kombinaciji sa' znači korišćenje vakcina zajedno sa drugim merama, tj. udruživanje više elemenata u jednu celinu. Ne radi se o matematičkom aktu slaganja bez reda.	
462-18	41822-41824	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
462-19	41825-41831	drugim	A	ADJ	_	_	drugi	_	_	_	ENG30-02070188-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	Ovde 'drugim merama' znači merama koje nisu vakcinacija — neke druge, dodatne mere uz nju, tj. ne one već pomenute.	
462-20	41832-41838	merama	N	NOUN	_	_	mera	_	_	_	ENG30-00174412-n	7	ENG30-00033615-n;ENG30-00174412-n;ENG30-05117660-n;ENG30-05901508-n;ENG30-06501622-n;ENG30-13815342-n;ENG30-13941125-n	*	Ovde 'mere' označava konkretne korake/radnje preduzete radi postizanja cilja (npr. higijena, sanitarne intervencije) uz vakcinaciju radi suzbijanja kolere.	
462-21	41838-41839	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ovde je otkrio svoj književni poziv.
463-1	41840-41844	Ovde	ADV	ADV	_	_	ovde	_	_	_	ENG30-00108479-b	3	ENG30-00108479-b;ENG30-00109021-b;ENG30-08489497-b	*	U kontekstu rečenice 'Ovde' označava mesto na kojem se nešto desilo, tj. 'na ovom mestu'. Ne radi se o vremenskom značenju.	
463-2	41845-41847	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
463-3	41848-41854	otkrio	V	VERB	_	_	otkriti	_	_	_	ENG30-00598954-v	14	ENG30-00598954-v;ENG30-00599992-v;ENG30-00721437-v;ENG30-00920336-v;ENG30-00933821-v;ENG30-01036319-v;ENG30-01339505-v;ENG30-01637982-v;ENG30-02129709-v;ENG30-02137710-v;ENG30-02143283-v;ENG30-02197781-v;ENG30-02230022-v;ENG30-02235842-v	*	Ovde znači da je postao svestan svog književnog poziva, tj. shvatio je šta želi da radi. To odgovara značenju 'upoznati nešto ili postati nečega svestan'.	
463-4	41855-41859	svoj	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
463-5	41860-41869	književni	A	ADJ	_	_	književan	_	_	_	DRJ0-195362/1	5	DRJ0-195362/1;DRJ0-195362/2;DRJ0-195362/3;DRJ0-195362/4;DRJ0-195362/5	*	U izrazu 'književni poziv' pridev označava da se poziv odnosi na oblast književnosti, tj. na bavljenje literaturom. Zato najbolje odgovara značenje 'koji se odnosi na književnost'.	
463-6	41870-41875	poziv	N	NOUN	_	_	poziv	_	_	_	ENG30-00583246-n	7	ENG30-00282613-n;ENG30-00582388-n;ENG30-00583246-n;ENG30-06582761-n;ENG30-07169098-n;ENG30-07186148-n;ENG30-07190693-n	*	U izrazu 'otkrio svoj književni poziv' reč 'poziv' znači vokacija/zanimanje, tj. posebno zanimanje (književnost) koje je prepoznao kao svoj životni put. Ovo najbolje odgovara značenju 'posebno zanimanje za koje ste obučeni'.	
463-7	41875-41876	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Hrane se insektima koje hvataju u letu ili na zemlji.
464-1	41877-41882	Hrane	V	VERB	_	_	hraniti	1	hraniti se	IRV	ENG30-01179865-v[2317]	3[2317]	CVMWE-0116;CVMWE-0117;ENG30-01179865-v[2317]	*[805]	Rečenica opisuje životinje koje uzimaju hranu (insekte), pa je glagol upotrebljen u značenju specifičnom za životinje. 'Hraniti se insektima' ovde znači uzimati hranu u vidu insekata.[2317]	
464-2	41883-41885	se	PAR	PART	_	_	se	1	*	IRV	ENG30-01179865-v[2317]	3[2317]	CVMWE-0116;CVMWE-0117;ENG30-01179865-v[2317]	*[805]	Rečenica opisuje životinje koje uzimaju hranu (insekte), pa je glagol upotrebljen u značenju specifičnom za životinje. 'Hraniti se insektima' ovde znači uzimati hranu u vidu insekata.[2317]	
464-3	41886-41895	insektima	N	NOUN	_	_	insekt	_	_	_	ENG30-02159955-n	1	ENG30-02159955-n	*	Rečenica opisuje ishranu hvatanjem malih zglavkara u letu ili na zemlji, što odgovara opštoj definiciji insekata.	
464-4	41896-41900	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
464-5	41901-41908	hvataju	V	VERB	_	_	hvatati	_	_	_	ENG30-01480469-v	5	ENG30-00460357-v;ENG30-01082454-v;ENG30-01216670-v;ENG30-01328012-v;ENG30-01480469-v	*	U kontekstu hranjenja, 'hvataju' znači da insekte uzimaju i zadržavaju kao plen (uhvate ih u letu ili na zemlji). To odgovara značenju 'uzeti i zadržati'.	
464-6	41909-41910	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
464-7	41911-41915	letu	N	NOUN	_	_	let	_	_	_	ENG30-00302394-n	1	ENG30-00302394-n	*	U izrazu 'u letu' imenica 'let' označava kretanje kroz vazduh, tj. hvatanje insekata dok su u letu; to je konkretan slučaj putovanja kroz vazduh.	
464-8	41916-41919	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	
464-9	41920-41922	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
464-10	41923-41929	zemlji	N	NOUN	_	_	zemlja	_	_	_	ENG30-09334396-n	11	ENG30-08168978-n;ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	U kontekstu fraze 'u letu ili na zemlji', 'zemlja' znači tlo/ground, tj. čvrsti deo Zemljine površine na kojem stoje i love insekte.	
464-11	41929-41930	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ruski moreplovac Vasilij Golovnin pokušao je da istraži ostrvo i nacrta njegovu kartu 1811. godine, ali su ga japanske vlasti uhapsile pa je proveo dve godine u zatvoru.
465-1	41931-41936	Ruski	A	ADJ	*	DEMO	ruski	_	_	_	ENG30-02957276-a	1	ENG30-02957276-a	*	Ovde 'ruski' označava pripadnost Rusiji—moreplovac je iz Rusije, tj. ruskog porekla/nacionalnosti.	
465-2	41937-41947	moreplovac	N	NOUN	http://www.wikidata.org/entity/Q45199	ROLE	moreplovac	_	_	_	ENG30-10347883-n	2	ENG30-09861395-n;ENG30-10347883-n	*	Kontekst govori o istraživanju ostrva i pravljenju karte 1811. godine, što odgovara značenju osobe koja je u ranijim vremenima istraživala brodom, a ne vojniku u mornarici.	
465-3	41948-41955	Vasilij	N	PROPN	http://www.wikidata.org/entity/Q135337[192]	PERS[192]	Vasilij	_	_	_	_	_	_	_	_	
465-4	41956-41964	Golovnin	N	PROPN	http://www.wikidata.org/entity/Q135337[192]	PERS[192]	Golovnin	_	_	_	_	_	_	_	_	
465-5	41965-41972	pokušao	V	VERB	_	_	pokušati	_	_	_	ENG30-02530167-v	3	ENG30-01718015-v;ENG30-02530167-v;ENG30-02531625-v	*	Ovde ‘pokušao’ znači da je učinio napor da istraži ostrvo i nacrta kartu; ne radi se o predstavljanju javnosti niti o stavljanju na probu.	
465-6	41973-41975	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
465-7	41976-41978	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
465-8	41979-41986	istraži	V	VERB	_	_	istražiti	_	_	_	ENG30-00649481-v	5	ENG30-00648224-v;ENG30-00649481-v;ENG30-00785962-v;ENG30-00877327-v;ENG30-02153387-v	*	Radi se o fizičkom istraživanju terena — ulasku na ostrvo i njegovom mapiranju — što odgovara značenju „putovati do ili prodreti u”.	
465-9	41987-41993	ostrvo	N	NOUN	_	_	ostrvo	_	_	_	ENG30-09316454-n	3	ENG30-03587318-n;ENG30-09316454-n;ENG30-09319456-n	*	Reč se odnosi na konkretno kopno okruženo vodom koje je moreplovac pokušao da istraži i kartira. Nema indikacije da je reč o malom ostrvcetu, već o ostrvu u opštem smislu.	
465-10	41994-41995	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
465-11	41996-42002	nacrta	V	VERB	_	_	nacrtati	_	_	_	ENG30-00710606-v	2	ENG30-00710606-v;ENG30-01643464-v	*	Odnosi se na izradu karte ostrva; glagol ovde znači napraviti mapu, tj. uneti podatke u kartu.	
465-12	42003-42010	njegovu	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
465-13	42011-42016	kartu	N	NOUN	_	_	karta	_	_	_	ENG30-03720163-n	6	ENG30-02962545-n;ENG30-03720163-n;ENG30-03963982-n;ENG30-06477371-n;ENG30-06518719-n;ENG30-14800034-n	*	U kontekstu istraživanja ostrva, „nacrtao njegovu kartu” znači izradio geografsku mapu ostrva, tj. shematski prikaz zemljine površine.	
465-14	42017-42022	1811.	A	ADJ	_	_	1811.	_	_	_	_	_	_	_	_	
465-15	42023-42029	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	Ovde 'godine' označava konkretnu kalendarsku godinu (1811), tj. period od 1. januara do 31. decembra po Gregorijanskom kalendaru.	
465-16	42029-42030	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
465-17	42031-42034	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
465-18	42035-42037	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
465-19	42038-42040	ga	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	
465-20	42041-42049	japanske	A	ADJ	*	DEMO	japanski	_	_	_	ENG30-02965043-a	1	ENG30-02965043-a	*	Odnosi se na vlasti Japana; pridev označava pripadnost Japanu, što odgovara definiciji.	
465-21	42050-42056	vlasti	N	NOUN	_	_	vlast	_	_	_	ENG30-09824609-n	5	ENG30-01128390-n;ENG30-01128655-n;ENG30-08050678-n;ENG30-09824609-n;ENG30-13953608-n	*	U ovom kontekstu 'vlasti' označava zvaničnike/autorite koji su izvršili hapšenje, tj. osobe koje obavljaju administrativnu i represivnu kontrolu. To odgovara značenju 'osobe koje vrše administrativnu kontrolu nad drugima'.	
465-22	42057-42065	uhapsile	V	VERB	_	_	uhapsiti	_	_	_	ENG30-01215137-v	2	ENG30-01215137-v;ENG30-02494356-v	*	U kontekstu vlasti koje lišavaju nekoga slobode, 'uhapsiti' znači privesti/staviti u pritvor. Nakon hapšenja on je tek proveo dve godine u zatvoru, što potvrđuje prvo značenje.	
465-23	42066-42068	pa	CONJ	CCONJ	_	_	pa	_	_	_	_	_	_	_	_	
465-24	42069-42071	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
465-25	42072-42078	proveo	V	VERB	_	_	provesti	_	_	_	ENG30-02708420-v	5	ENG30-01642924-v;ENG30-01648894-v;ENG30-02526085-v;ENG30-02686625-v;ENG30-02708420-v	*	U izrazu 'proveo dve godine u zatvoru' glagol znači provesti/proboraviti određeno vreme na određeni način ili mestu, tj. boravio je u zatvoru tokom tog perioda.	
465-26	42079-42082	dve	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	
465-27	42083-42089	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	U kontekstu znači trajanje od dve godine provedene u zatvoru, dakle vremenski period od 365/366 dana po godini. Ne odnosi se na određene kalendarske godine niti na posebne tipove godina (npr. školsku).	
465-28	42090-42091	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
465-29	42092-42099	zatvoru	N	NOUN	_	_	zatvor	_	_	_	ENG30-03592245-n	5	ENG30-03592245-n;ENG30-04005630-n;ENG30-13937284-n;ENG30-13999206-n;ENG30-14371161-n	*	Rečenica govori o doslovnoj kazneno-popravnoj ustanovi gde je boravio nakon hapšenja. Ne navodi se da je bio osuđen, pa je opštije značenje (1) najprikladnije.	
465-30	42099-42100	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Godine 1733. otišao je u Madrid kao učitelj muzike princeze Marije Barbare, koja je udajom ušla u špansku kraljevsku kuću.
466-1	42101-42107	Godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	U izrazu „Godine 1733.“ reč označava konkretnu kalendarsku godinu, tj. godinu računatu od 1. januara do 31. decembra po gregorijanskom kalendaru.	
466-2	42108-42113	1733.	A	ADJ	_	_	1733.	_	_	_	_	_	_	_	_	
466-3	42114-42120	otišao	V	VERB	_	_	otići	_	_	_	ENG30-02493030-v	7	ENG30-01848718-v;ENG30-02008396-v;ENG30-02009433-v;ENG30-02383440-v;ENG30-02493030-v;ENG30-02653862-v;ENG30-02661252-v	*	Kontekst ističe kretanje ka određenoj destinaciji („u Madrid”), što najbolje odgovara značenju ‘otići na neko mesto’. Ovde nije reč o pukom napuštanju mesta već o odlasku s ciljem i odredištem.	
466-4	42121-42123	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
466-5	42124-42125	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
466-6	42126-42132	Madrid	N	PROPN	http://www.wikidata.org/entity/Q2807	LOC	Madrid	_	_	_	_	_	_	_	_	
466-7	42133-42136	kao	ADV	ADV	_	_	kao	_	_	_	DRJ0-194033/1a.	5	DRJ0-194033/1a.;DRJ0-194033/1b.;DRJ0-194033/2a.;DRJ0-194033/2b.;DRJ0-194033/2v.	*	'Kao' znači 'u svojstvu' i stoji ispred imenice, označavajući ulogu u kojoj je otišao u Madrid ('učitelj muzike princeze Marije Barbare').	
466-8	42137-42144	učitelj	N	NOUN	http://www.wikidata.org/entity/Q37226	ROLE	učitelj	1[429]	učitelj muzike[429]	NID[429]	LLM-0303[2318]	1[2318]	LLM-0303[2318]	*[806]	Rečenica govori o osobi koja je otišla u Madrid da podučava princezu muzici, odnosno umeću zvukova i melodija.[2318]	
466-9	42145-42151	muzike	N	NOUN	_	_	muzika	1[429]	učitelj muzike[429]	NID[429]	LLM-0303[2318]	1[2318]	LLM-0303[2318]	*[806]	Rečenica govori o osobi koja je otišla u Madrid da podučava princezu muzici, odnosno umeću zvukova i melodija.[2318]	
466-10	42152-42160	princeze	N	NOUN	http://www.wikidata.org/entity/Q863048	ROLE	princeza	_	_	_	ENG30-10474064-n	1	ENG30-10474064-n	*	Ovde se 'princeza' odnosi na ženskog člana kraljevske porodice, tj. Mariju Barbaru pre nego što je postala kraljica. Rečenica opisuje da je bila princeza koja se udajom povezala sa španskom kraljevskom kućom.	
466-11	42161-42167	Marije	N	PROPN	http://www.wikidata.org/entity/Q230878[193]	PERS[193]	Marija	_	_	_	_	_	_	_	_	
466-12	42168-42175	Barbare	N	PROPN	http://www.wikidata.org/entity/Q230878[193]	PERS[193]	Barbara	_	_	_	_	_	_	_	_	
466-13	42175-42176	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
466-14	42177-42181	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
466-15	42182-42184	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
466-16	42185-42191	udajom	N	NOUN	_	_	udaja	_	_	_	DRJ0-183273/0	1	DRJ0-183273/0	*	Ovde 'udajom' znači da je princeza stupanjem u brak ušla u špansku kraljevsku kuću. Reč označava ženin ulazak u brak.	
466-17	42192-42196	ušla	V	VERB	_	_	ući	_	_	_	ENG30-02006709-v	4	ENG30-01082606-v;ENG30-02006709-v;ENG30-02016523-v;ENG30-02722207-v	*	U kontekstu 'udajom ušla u špansku kraljevsku kuću' glagol označava da je postala član te kuće, tj. bila primljena u nju brakom, a ne fizičko ulazenje.	
466-18	42197-42198	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
466-19	42199-42206	špansku	A	ADJ	*	DEMO	španski	_	_	_	ENG30-02958576-a	1	ENG30-02958576-a	*	'Špansku' kvalifikuje kraljevsku kuću koja pripada Španiji, dakle odnosi se na Španiju i njene institucije/kulturu.	
466-20	42207-42217	kraljevsku	A	ADJ	_	_	kraljevski	_	_	_	ENG30-01591394-a	4	ENG30-00654685-a;ENG30-01591394-a;ENG30-01592509-a;ENG30-02789798-a	*	U izrazu 'kraljevska kuća' pridev označava pripadnost dinastiji/dvoru vrhovnog vladara. Dakle, reč znači ono što pripada suverenu.	
466-21	42218-42222	kuću	N	NOUN	_	_	kuća	_	_	_	ENG30-07971449-n	7	ENG30-02913152-n;ENG30-03544360-n;ENG30-03545150-n;ENG30-07971449-n;ENG30-08490199-n;ENG30-08490402-n;ENG30-08559508-n	*	Izraz 'kraljevska kuća' ovde označava dinastiju/porodičnu liniju, tj. ulazak u špansku kraljevsku porodicu udajom, a ne fizičku zgradu.	
466-22	42222-42223	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Vest da će se Olimpijske igre vratiti u Grčku naišla je na dobar prijem u grčkoj javnosti, medijima i kraljevskoj porodici.
467-1	42224-42228	Vest	N	NOUN	_	_	vest	_	_	_	ENG30-06642138-n	2	ENG30-06619850-n;ENG30-06642138-n	*	Odnosi se na nove informacije o konkretnom i aktuelnom događaju (povratak Igara u Grčku), a ne na sadržaj isključivo u novinama ili časopisu.	
467-2	42229-42231	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
467-3	42232-42234	će	V	AUX	_	_	hteti	_	_	_	_	_	_	_	_	
467-4	42235-42237	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0498[2319]	3[2319]	CVMWE-0498;CVMWE-0499;ENG30-02004874-v[2319]	*[807]	Izraz znači da će Olimpijske igre ponovo doći na mesto odakle su potekle/na kome su već bile, tj. povratak u Grčku. Radi se o povratku na konkretno mesto.[2319]	
467-5	42238-42248	Olimpijske	A	ADJ	http://www.wikidata.org/entity/Q5389[194]	EVENT[194]	olimpijski	_	_	_	DRJ0-209216/0	1	DRJ0-209216/0	*[807]|*[808]	U kontekstu se govori o Olimpijskim igrama, tj. olimpijadi. Pridev 'olimpijske' direktno označava ono što se odnosi na olimpijadu.	
