#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Mnogo je siromaštva i nezaposlenosti.
368-3	31278-31284	vraćen	V	VERB	_	_	vratiti	_	_	_	ENG30-02284951-v	9	ENG30-00387310-v;ENG30-01519977-v;ENG30-02078294-v;ENG30-02247977-v;ENG30-02276322-v;ENG30-02284951-v;ENG30-02310007-v;ENG30-02426799-v;ENG30-02553262-v	*	simple_wsd - ENG30-02284951-v:0.4365::Vratiti novac. - ENG30-00387310-v:0.4173::vrati se u prethodno stanje - ENG30-02310007-v:0.3955::vratiti	
368-4	31285-31290	stari	A	ADJ	_	_	star	_	_	_	ENG30-01588419-a	6	ENG30-00127137-a;ENG30-00820219-a;ENG30-01588419-a;ENG30-01638438-a;ENG30-01643620-a;ENG30-01728614-a	*	simple_wsd - ENG30-01588419-a:0.3825::koji više nije nov; nezanimljiv - ENG30-01638438-a:0.3597::Koji traje dugo; nije nov. - ENG30-00820219-a:0.3520::veoma rane faze razvoja	
368-5	31291-31296	naziv	N	NOUN	_	_	naziv	_	_	_	ENG30-06343520-n	3	CV0185;ENG30-06333653-n;ENG30-06343520-n	*	simple_wsd - ENG30-06343520-n:0.4389::ime umetničkog dela ili književnog sastava itd. - ENG30-06333653-n:0.3608::Jezička jedinica po kojoj je poznata osoba ili stvar ili objekat ili pojava iz prirode - CV0185:0.3380::naslov pod kojim je nešto napisano, objavljeno, koji je je dat nekom događaju, aktivnosti	
368-6	31297-31301	Oslo	N	PROPN	http://www.wikidata.org/entity/Q585	LOC	Oslo	_	_	_	_	_	_	_	_	
368-7	31302-31307	1924.	A	ADJ	_	_	1924.	_	_	_	_	_	_	_	_	
368-8	31308-31314	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15204297-n:0.5645::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15201505-n:0.4928::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15202634-n:0.4400::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru.	
368-9	31314-31315	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Većina glavnih hramova, uključujući Partenon, obnovljena je po Perikleovoj naredbi tokom takozvanog zlatnog doba Atine (460–430. pne.).
369-1	31315-31321	Većina	N	NOUN	_	_	većina	_	_	_	ENG30-05818388-n	5	CV0101;ENG30-05122557-n;ENG30-05818388-n;ENG30-13581067-n;ENG30-13775093-n	*	simple_wsd - ENG30-05818388-n:0.5374::činjenica o celini (za razliku od posebnog) - ENG30-05122557-n:0.5158::Ono što jeste ili je povezano sa brojnijim od dva dela. - ENG30-13775093-n:0.4943::veliki neodređeni broj	
369-2	31322-31329	glavnih	A	ADJ	_	_	glavni	_	_	_	ENG30-01852548-a	6	ENG30-00730215-a;ENG30-01012990-a;ENG30-01277426-a;ENG30-01472628-a;ENG30-01852174-a;ENG30-01852548-a	*	simple_wsd - ENG30-01852548-a:0.5362::koji je od primarnog značaja - ENG30-01012990-a:0.4862::koji je prvi po rangu ili stepenu - ENG30-01277426-a:0.4843::koji je najvažniji	
369-3	31330-31337	hramova	N	NOUN	_	_	hram	_	_	_	ENG30-04407435-n	3	ENG30-03028079-n;ENG30-04407435-n;ENG30-04407686-n	*	simple_wsd - ENG30-04407435-n:0.6054::kultno mesto koje se sastoji od zgrade namenjene obožavanju nekog božanstva - ENG30-03028079-n:0.5716::Mesto za javno bogosluženje (posebno hrišćansko). - ENG30-04407686-n:0.4707::mesto posvećeno za posebne ili uzvišene svrhe	
369-4	31337-31338	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
369-5	31339-31350	uključujući	V	VERB	_	_	uključivati	_	_	_	ENG30-02632940-v	4	ENG30-00183879-v;ENG30-00684838-v;ENG30-02632940-v;ENG30-02677567-v	*	simple_wsd - ENG30-02632940-v:0.5369::imati kao deo, biti sastavljen od - ENG30-02677567-v:0.5081::Angažovanje nekog kao učesnika. - ENG30-00183879-v:0.4357::dodati kao deo nečeg drugog; staviti u nešto kao deo niza, grupe ili kategorije	
369-6	31351-31359	Partenon	N	PROPN	http://www.wikidata.org/entity/Q10288	LOC	Partenon	_	_	_	_	_	_	_	_	
369-7	31359-31360	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
369-8	31361-31371	obnovljena	V	VERB	_	_	obnoviti	_	_	_	ENG30-02552449-v	8	ENG30-00168588-v;ENG30-00473799-v;ENG30-01631072-v;ENG30-01655902-v;ENG30-02426799-v;ENG30-02552449-v;ENG30-02553262-v;ENG30-02747709-v	*	simple_wsd - ENG30-02552449-v:0.5651::Povratiti u izvorno stanje. - ENG30-02426799-v:0.5647::vratiti u prvobitno postojanje, upotrebu, funkciju ili položaj - ENG30-01631072-v:0.5094::Ponovo uspostaviti na novoj, obiyno boljoj, osnovi; učiniti da nešto bude kao novo.	
369-9	31372-31374	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
369-10	31375-31377	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	
369-11	31378-31389	Perikleovoj	A	ADJ	_	_	Perikleov	_	_	_	CVDf-369/0	1	CVDf-369/0	*	simple_wsd - CVDf-369/0:0.5017::prisvojni pridev od Perikle	
369-12	31390-31397	naredbi	N	NOUN	_	_	naredba	_	_	_	ENG30-07168131-n	1	ENG30-07168131-n	*	simple_wsd - ENG30-07168131-n:0.4559::Autoritativna uputa ili naređenje da se nešto uradi.	
369-13	31398-31403	tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	
369-14	31404-31414	takozvanog	A	ADJ	_	_	takozvani	_	_	_	DRJ0-179728/0b.	2	DRJ0-179728/0a.;DRJ0-179728/0b.	*	simple_wsd - DRJ0-179728/0b.:0.4565::kad se autor ili govornik ograđuje u pogledu opravdanosti imenovanja nečega datom rečju, izrazom, ili izražava stav da … - DRJ0-179728/0a.:0.4433::kad se ističe da je neki naziv, termin preuzet odnekud: koji se zove tako:	
369-15	31415-31422	zlatnog	A	ADJ	_	_	zlatan	1[321]	zlatno doba[321]	NID[321]	CVMWE-0521[2245]	1[2245]	CVMWE-0521[2245]	*[646]	simple_wsd - CVMWE-0521:0.4852::najbolji, najuspešniji period u razvitku nečega, period največeg napretka, prosperiteta[2245]	
369-16	31423-31427	doba	N	NOUN	_	_	doba	1[321]	zlatno doba[321]	NID[321]	CVMWE-0521[2245]	1[2245]	CVMWE-0521[2245]	*[646]	simple_wsd - CVMWE-0521:0.4852::najbolji, najuspešniji period u razvitku nečega, period največeg napretka, prosperiteta[2245]	
369-17	31428-31433	Atine	N	PROPN	http://www.wikidata.org/entity/Q844930	LOC	Atina	_	_	_	_	_	_	_	_	
369-18	31434-31435	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
369-19	31435-31438	460	A	ADJ	_	_	460	_	_	_	_	_	_	_	_	
369-20	31438-31439	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	
369-21	31439-31443	430.	A	ADJ	_	_	430.	_	_	_	_	_	_	_	_	
369-22	31444-31448	pne.	ABB	X	_	_	pne.	_	_	_	_	_	_	_	_	
369-23	31448-31449	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
369-24	31449-31450	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Fridrih Veler i A. A. Bisi nezavisno jedan od drugog izolovali su taj metal 1828. godine tako što su izazvali reakciju kalijuma i berilijum hlorida.
370-1	31450-31457	Fridrih	N	PROPN	http://www.wikidata.org/entity/Q58575[113]	PERS[113]	Fridrih	_	_	_	_	_	_	_	_	
370-2	31458-31463	Veler	N	PROPN	http://www.wikidata.org/entity/Q58575[113]	PERS[113]	Veler	_	_	_	_	_	_	_	_	
370-3	31464-31465	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
370-4	31466-31468	A.	ABB	X	http://www.wikidata.org/entity/Q585780[114]	PERS[114]	A.	_	_	_	_	_	_	_	_	
370-5	31469-31471	A.	ABB	X	http://www.wikidata.org/entity/Q585780[114]	PERS[114]	A.	_	_	_	_	_	_	_	_	
370-6	31472-31476	Bisi	N	PROPN	http://www.wikidata.org/entity/Q585780[114]	PERS[114]	Bisi	_	_	_	_	_	_	_	_	
370-7	31477-31486	nezavisno	ADV	ADV	_	_	nezavisno	_	_	_	ENG30-00450647-b	1	ENG30-00450647-b	*	simple_wsd - ENG30-00450647-b:0.5033::osim drugih; pored drugih	
370-8	31487-31492	jedan	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	
370-9	31493-31495	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
370-10	31496-31502	drugog	A	ADJ	_	_	drugi	_	_	_	ENG30-02070030-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	simple_wsd - ENG30-02070030-a:0.5577::jasno različit od nekog sasvim drugog ili prvog - ENG30-02070188-a:0.5181::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi. - ENG30-00048858-a:0.3796::dalje ili dodato	
370-11	31503-31512	izolovali	V	VERB	_	_	izolovati	_	_	_	ENG30-00494269-v	3	ENG30-00494269-v;ENG30-00495808-v;ENG30-00496770-v	*	simple_wsd - ENG30-00494269-v:0.6122::razdvojiti od drugih - ENG30-00495808-v:0.4935::odvojiti od drugih - ENG30-00496770-v:0.3992::dobiti u čistom obliku	
370-12	31513-31515	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
370-13	31516-31519	taj	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
370-14	31520-31525	metal	N	NOUN	_	_	metal	_	_	_	ENG30-14625458-n	1	ENG30-14625458-n	*	simple_wsd - ENG30-14625458-n:0.4423::Jedan od više hemijskih elemenata koji su obično sjajni i čvrsti, provode toplotu i elektricitet, mogu se razvaljati u …	
370-15	31526-31531	1828.	A	ADJ	_	_	1828.	_	_	_	_	_	_	_	_	
370-16	31532-31538	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15202634-n:0.5317::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-15204297-n:0.5162::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-08238660-n:0.4740::Zajednica studenata ili đaka koji zajedno diplomiraju.	
370-17	31539-31543	tako	ADV	ADV	_	_	tako	_	_	_	ENG30-00117620-b	7	ENG30-00037641-b;ENG30-00043003-b;ENG30-00117620-b;ENG30-00121002-b;ENG30-00121135-b;ENG30-00146594-b;ENG30-00146926-b	*	simple_wsd - ENG30-00117620-b:0.4912::kasnije ili ubrzo nakon toga (često se koristi kao poveznik rečenica) - ENG30-00146926-b:0.4766::u takvom stanju ili na način, posebno kako je izraženo ili podrazumevano - ENG30-00043003-b:0.4655::(koristi se za uvođenje logičkog zaključka) iz te činjenice ili razloga ili kao rezultat	
370-18	31544-31547	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	_	_	
370-19	31548-31550	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
370-20	31551-31559	izazvali	V	VERB	_	_	izazvati	_	_	_	ENG30-00794079-v	11	ENG30-00503164-v;ENG30-00794079-v;ENG30-00868591-v;ENG30-01079480-v;ENG30-01629403-v;ENG30-01703701-v;ENG30-01760300-v;ENG30-02116118-v;ENG30-02116980-v;ENG30-02157100-v;ENG30-02554647-v	*	simple_wsd - ENG30-00794079-v:0.4887::pružiti potreban podstrek za šta - ENG30-00868591-v:0.4870::Uputiti izazov. - ENG30-00503164-v:0.4438::delovati kao stimulans	
370-21	31560-31568	reakciju	N	NOUN	_	_	reakcija	_	_	_	ENG30-13447361-n	5	ENG30-00202816-n;ENG30-00859001-n;ENG30-06216634-n;ENG30-06220199-n;ENG30-13447361-n	*	simple_wsd - ENG30-13447361-n:0.5872::proces u kome jedna ili više supstanci deluju jedne na druge stvarajući novu supstancu - ENG30-00202816-n:0.5219::postupanje protiv nekog drugog načina rada koji se vama ne sviđa - ENG30-00859001-n:0.5202::Telesna reakcija do koje dolazi usled nekog stimulansa ili agensa.	
370-22	31569-31577	kalijuma	N	NOUN	_	_	kalijum	_	_	_	ENG30-14650807-n	1	ENG30-14650807-n	*	simple_wsd - ENG30-14650807-n:0.6211::Lak mekan srebrnobeli element iz grupe alkalnih metala; brzo oksidira na vazduhu i reaguje burno s vodom; ima ga u prir…	
370-23	31578-31579	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
370-24	31580-31589	berilijum	N	NOUN	_	_	berilijum	1[322]	berilijum hlorid[322]	NID[322]	CVMWE-0015[2246]	1[2246]	CVMWE-0015[2246]	*[647]	simple_wsd - CVMWE-0015:0.4632::neorgansko jedinjenje sa formulom BeCl2[2246]	
370-25	31590-31597	hlorida	N	NOUN	_	_	hlorid	1[322]	berilijum hlorid[322]	NID[322]	CVMWE-0015[2246]	1[2246]	CVMWE-0015[2246]	*[647]	simple_wsd - CVMWE-0015:0.4632::neorgansko jedinjenje sa formulom BeCl2[2246]	
370-26	31597-31598	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Dijagnoza bolesti nalik gripu može se postaviti na osnovu određenih znakova i simptoma; međutim, da bi se potvrdila infekcija gripa, neophodno je testiranje.
371-1	31598-31607	Dijagnoza	N	NOUN	_	_	dijagnoza	_	_	_	DRJ0-236446/0	1	DRJ0-236446/0	*	simple_wsd - DRJ0-236446/0:0.6608::utvrđivanje vrste i karaktera bolesti od koje neko boluje, na temelju pregleda bolesnika, utvrđivanje simptoma bolesti …	
371-2	31608-31615	bolesti	N	NOUN	_	_	bolest	_	_	_	ENG30-14070360-n	2	ENG30-14061805-n;ENG30-14070360-n	*	simple_wsd - ENG30-14070360-n:0.5265::Narušenost zdravlja ili stanje nenormalnog funkcionisanja. - ENG30-14061805-n:0.3939::Oštećenje normalne fiziološke funkcije koje pogađa deo ili ceo organizam.	
371-3	31616-31621	nalik	A	ADJ	_	_	nalik	_	_	_	ENG30-01409581-a	1	ENG30-01409581-a	*	simple_wsd - ENG30-01409581-a:0.4025::sličan ili sličan; ima iste ili neke od istih karakteristika; često se koristi u kombinaciji	
371-4	31622-31627	gripu	N	NOUN	_	_	grip	_	_	_	ENG30-14122497-n	1	ENG30-14122497-n	*	simple_wsd - ENG30-14122497-n:0.4783::akutna febrilna visoko zarazna virusna bolest	
371-5	31628-31632	može	V	VERB	_	_	moći	_	_	_	CV0171	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	simple_wsd - CV0171:0.5901::kad se nešto iskazuje, iznosi kao eventualna ili stvarna mogućnost, uverenje - DRJ0-203294/2b.:0.4932::sadržavati u sebi elemente, osnove za neku tvrdnju, davati povoda za verovanje, uverenost, tvrdnju - CV0124:0.4762::biti upotrebljiv, prihvatljiv, odgovarati nekoj nameni ili potrebi.	
371-6	31633-31635	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
371-7	31636-31645	postaviti	V	VERB	_	_	postaviti	_	_	_	ENG30-01494310-v	22	CV0280;ENG30-00557537-v;ENG30-01025246-v;ENG30-01271936-v;ENG30-01465921-v;ENG30-01494310-v;ENG30-01570108-v;ENG30-01591621-v;ENG30-01651972-v;ENG30-01661243-v;ENG30-01711749-v;ENG30-01741562-v;ENG30-01987160-v;ENG30-02333689-v;ENG30-02376289-v;ENG30-02384041-v;ENG30-02392762-v;ENG30-02401523-v;ENG30-02427103-v;ENG30-02427726-v;ENG30-02475922-v;ENG30-02722663-v	*	simple_wsd - ENG30-01494310-v:0.6133::Staviti na određeno mesto ili apstraktnu lokaciju. - ENG30-02392762-v:0.6076::postaviti nekoga u određenu situaciju ili lokaciju - ENG30-01591621-v:0.5651::staviti na neko javno mesto ili radi javnog obaveštavanja	
371-8	31646-31648	na	PREP	ADP	_	_	na	1[323]	na osnovu[323]	AdpID[323]	LLM-0133[2247]	1[2247]	LLM-0133[2247]	*[648]	simple_wsd - LLM-0133:0.5540::Koristeći kao temelj; bazirano na nečemu.[2247]	
371-9	31649-31655	osnovu	N	NOUN	_	_	osnova	1[323]	na osnovu[323]	AdpID[323]	LLM-0133[2247]	1[2247]	LLM-0133[2247]	*[648]	simple_wsd - LLM-0133:0.5540::Koristeći kao temelj; bazirano na nečemu.[2247]	
371-10	31656-31665	određenih	A	ADJ	_	_	određen	_	_	_	ENG30-00941148-a	10	CV0021;ENG30-00252954-a;ENG30-00335768-a;ENG30-00340626-a;ENG30-00550574-a;ENG30-00638396-a;ENG30-00740217-a;ENG30-00941148-a;ENG30-01339730-a;ENG30-02129718-a	*	simple_wsd - ENG30-00941148-a:0.5566::koji nije prećutan ili podrazumevan - ENG30-02129718-a:0.5542::Postavljen ili ustanovljen naredbom ili nalogom. - ENG30-00340626-a:0.5278::(obično praćeno `do`) koji upravlja sudbinom	
371-11	31666-31673	znakova	N	NOUN	_	_	znak	_	_	_	ENG30-06811625-n	7	ENG30-06236406-n;ENG30-06643763-n;ENG30-06797169-n;ENG30-06806469-n;ENG30-06811625-n;ENG30-06817782-n;ENG30-07270179-n	*	simple_wsd - ENG30-06811625-n:0.5689::karakter koji označava relaciju ili operaciju među veličinama - ENG30-06236406-n:0.4994::primetna indikacija nečega što nije odmah očigledno (kao vidljivi trag da se nešto dogodilo) - ENG30-06806469-n:0.4926::Proizvoljni pisani ili štampani znak koji je primio konvencionalno značenje.	
371-12	31674-31675	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
371-13	31676-31684	simptoma	N	NOUN	_	_	simptom	_	_	_	ENG30-14299637-n	2	ENG30-14299637-n;ENG30-14301785-n	*	simple_wsd - ENG30-14299637-n:0.5981::U medicini, bilo kakav osećaj ili promena u telesnim funkcijama koje pacijent doživljava a povezuju se s određenom bole… - ENG30-14301785-n:0.5501::u medicini  objektivan dokaz o prisustvu poremećaja ili bolesti.	
371-14	31684-31685	;	PUNCT	PUNCT	_	_	\;	_	_	_	_	_	_	_	_	
371-15	31686-31693	međutim	PAR	PART	_	_	međutim	_	_	_	_	_	_	_	_	
371-16	31693-31694	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
371-17	31695-31697	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
371-18	31698-31700	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
371-19	31701-31703	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
371-20	31704-31713	potvrdila	V	VERB	_	_	potvrditi	_	_	_	ENG30-00665886-v	12	ENG30-00665886-v;ENG30-01011031-v;ENG30-01011725-v;ENG30-01012073-v;ENG30-01017001-v;ENG30-01059123-v;ENG30-02447793-v;ENG30-02474603-v;ENG30-02478701-v;ENG30-02520997-v;ENG30-02533282-v;ENG30-02663340-v	*	simple_wsd - ENG30-00665886-v:0.5812::Utvrditi ili potkrepiti novim dokazima ili činjenicama. - ENG30-02474603-v:0.5513::izvršiti obred potvrđivanja - ENG30-01059123-v:0.5417::izraziti priznanje prisustva ili postojanja, ili poznavanja	
371-21	31714-31723	infekcija	N	NOUN	_	_	infekcija	_	_	_	ENG30-13498404-n	2	ENG30-07360647-n;ENG30-13498404-n	*	simple_wsd - ENG30-13498404-n:0.5629::(medicina) invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti - ENG30-07360647-n:0.5554::incident u kojem se prenosi zarazna bolest	
371-22	31724-31729	gripa	N	NOUN	_	_	grip	_	_	_	ENG30-14122497-n	1	ENG30-14122497-n	*	simple_wsd - ENG30-14122497-n:0.4827::akutna febrilna visoko zarazna virusna bolest	
371-23	31729-31730	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
371-24	31731-31740	neophodno	A	ADJ	_	_	neophodan	_	_	_	ENG30-01580050-a	3	ENG30-00343552-a;ENG30-00903668-a;ENG30-01580050-a	*	simple_wsd - ENG30-01580050-a:0.4726::Apolutno važno; koji je takav da se bez njega ne može - ENG30-00903668-a:0.4236::ne treba ga odbaciti, nezamenljiv - ENG30-00343552-a:0.3342::neminovno determinisan prethodnom okolnošću	
371-25	31741-31743	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
371-26	31744-31754	testiranje	N	NOUN	_	_	testiranje	_	_	_	ENG30-00644702-n	2	ENG30-00639975-n;ENG30-00644702-n	*	simple_wsd - ENG30-00644702-n:0.5073::ispitivanje karakteristika nečega - ENG30-00639975-n:0.4336::čin podvrgavanja nečega eksperimentalnim testovima kako bi se utvrdilo koliko dobro nešto funkcioniše	
371-27	31754-31755	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Litijum hidroksid je jaka baza i kada se zagreje s masnoćom, dobija se sapun od litijum stearata.
372-1	31755-31762	Litijum	N	NOUN	_	_	litijum	1[324]	litijum hidroksid[324]	NID[324]	CVMWE-0198[2248]	1[2248]	CVMWE-0198[2248]	*[649]	simple_wsd - CVMWE-0198:0.5540::neorgansko jedinjenje sa formulom LiOH; bela higroskopna kristalna supstanca[2248]	
372-2	31763-31772	hidroksid	N	NOUN	_	_	hidroksid	1[324]	litijum hidroksid[324]	NID[324]	CVMWE-0198[2248]	1[2248]	CVMWE-0198[2248]	*[649]	simple_wsd - CVMWE-0198:0.5540::neorgansko jedinjenje sa formulom LiOH; bela higroskopna kristalna supstanca[2248]	
372-3	31773-31775	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
372-4	31776-31780	jaka	A	ADJ	_	_	jak	_	_	_	ENG30-01509527-a	9	ENG30-00803275-a;ENG30-00835158-a;ENG30-01068609-a;ENG30-01158974-a;ENG30-01509527-a;ENG30-01512275-a;ENG30-01824244-a;ENG30-01961786-a;ENG30-02321009-a	*	simple_wsd - ENG30-01509527-a:0.6002::koji se ispoljava u velikom stepenu - ENG30-01068609-a:0.5973::koji je sveže napravljen ili preostao - ENG30-01158974-a:0.5351::onaj koji sadrži visok procenat alkohola i dobija se pre destilacijom nego fermentacijom	
372-5	31781-31785	baza	N	NOUN	_	_	baza	_	_	_	ENG30-14618253-n	6	ENG30-02798290-n;ENG30-03387016-n;ENG30-03569964-n;ENG30-03763403-n;ENG30-08490402-n;ENG30-14618253-n	*	simple_wsd - ENG30-14618253-n:0.6165::bilo koje jedinjenje rastopivo u vodi koje može da postane lakmus plavo i koje raeguje na kiselinu i stvara so i vodu - ENG30-02798290-n:0.6058::Objekti iz kojih vojna sila započinje operacije. - ENG30-08490402-n:0.5964::mesto gde ste stacionirani i odakle misije počinju i završavaju	
372-6	31786-31787	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
372-7	31788-31792	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	
372-8	31793-31795	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
372-9	31796-31803	zagreje	V	VERB	_	_	zagrejati	_	_	_	ENG30-02116118-v	4	ENG30-00372958-v;ENG30-01762283-v;ENG30-02116118-v;ENG30-02333358-v	*	simple_wsd - ENG30-02116118-v:0.4218::čija osećanja uzrujati - ENG30-01762283-v:0.4180::uzbuditi seksualno - ENG30-00372958-v:0.4118::Učiniti toplim ili toplijim.	
372-10	31804-31805	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
372-11	31806-31814	masnoćom	N	NOUN	_	_	masnoća	_	_	_	DRJ0-201168/3	5	DRJ0-201168/1;DRJ0-201168/2;DRJ0-201168/3;DRJ0-201168/4;DRJ0-201168/5	*	simple_wsd - DRJ0-201168/3:0.6258::umazanost, zaprljanost nečim masnim; masna prljavština. - DRJ0-201168/2:0.5913::osobina onoga što je masno; ugojenost, debljina. - DRJ0-201168/5:0.5337::svojstvo nečega što liči na masne ili zamašćene materije:	
372-12	31814-31815	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
372-13	31816-31822	dobija	V	VERB	_	_	dobijati	_	_	_	ENG30-00524682-v	6	ENG30-00524682-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02355596-v	*	simple_wsd - ENG30-00524682-v:0.5548::preuzeti određeni oblik, atribut ili aspekt - ENG30-02355596-v:0.4582::postići bod ili cilj - ENG30-02109645-v:0.4187::patiti usled primanja čega	
372-14	31823-31825	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
372-15	31826-31831	sapun	N	NOUN	_	_	sapun	_	_	_	ENG30-04253437-n	1	ENG30-04253437-n	*	simple_wsd - ENG30-04253437-n:0.6440::Sredstvo za čišćenje napravljeno od soli biljnih ili životinjskih masti.	
372-16	31832-31834	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
372-17	31835-31842	litijum	N	NOUN	_	_	litijum	2[325]	litijum stearat[325]	NID[325]	CVMWE-0199[2249]	1[2249]	CVMWE-0199[2249]	*[650]	simple_wsd - CVMWE-0199:0.4322::hemijsko jedinjenje sa formulom LiO2C(CH2)16CH3; Formalno se klasifikuje kao sapun (so masne kiseline).[2249]	
372-18	31843-31851	stearata	N	NOUN	_	_	stearat	2[325]	litijum stearat[325]	NID[325]	CVMWE-0199[2249]	1[2249]	CVMWE-0199[2249]	*[650]	simple_wsd - CVMWE-0199:0.4322::hemijsko jedinjenje sa formulom LiO2C(CH2)16CH3; Formalno se klasifikuje kao sapun (so masne kiseline).[2249]	
372-19	31851-31852	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ako je upala pluća ozbiljna, obolela osoba se obično hospitalizuje.
373-1	31852-31855	Ako	CONJ	SCONJ	_	_	ako	_	_	_	_	_	_	_	_	
373-2	31856-31858	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
373-3	31859-31864	upala	N	NOUN	_	_	upala	1[326]	upala pluća[326]	NID[326]	ENG30-14147627-n[2250]	1[2250]	ENG30-14147627-n[2250]	*[651]	simple_wsd - ENG30-14147627-n:0.3938::respiratorna bolest koju karakteriše upala plućnog parenhima (bez bronhija), karakteriše ga otežano disanje, izazivaju …[2250]	
373-4	31865-31870	pluća	N	NOUN	_	_	pluća	1[326]	upala pluća[326]	NID[326]	ENG30-14147627-n[2250]	1[2250]	ENG30-14147627-n[2250]	*[651]	simple_wsd - ENG30-14147627-n:0.3938::respiratorna bolest koju karakteriše upala plućnog parenhima (bez bronhija), karakteriše ga otežano disanje, izazivaju …[2250]	
373-5	31871-31879	ozbiljna	A	ADJ	_	_	ozbiljan	_	_	_	ENG30-01473680-a	6	ENG30-00651039-a;ENG30-00748359-a;ENG30-01129185-a;ENG30-01155354-a;ENG30-01473680-a;ENG30-02118379-a	*	simple_wsd - ENG30-01473680-a:0.5804::veće ozbiljnosti ili opasnosti - ENG30-02118379-a:0.5337::onaj koji je obuzet radom ili važnim pitanjima, a ne zabavom i trivijalnostima - ENG30-00651039-a:0.4822::izaziva strah ili anksioznost preteći velikom štetom	
