#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
92-3	8514-8522	napitaka	N	NOUN	_	_	napitak	_	_	_	ENG30-07883251-n	1	ENG30-07883251-n	*	lesk_wsd(score_lesk_overlap) - ENG30-07883251-n:0::lekovito, magično ili otrovno piće	
92-4	8523-8533	zaslađenih	A	ADJ	_	_	zaslađen	_	_	_	ENG30-02338197-a	1	ENG30-02338197-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02338197-a:2::koji je sa dodatkom zaslađivača	
92-5	8534-8541	šećerom	N	NOUN	_	_	šećer	_	_	_	ENG30-14792703-n	1	ENG30-14792703-n	*	lesk_wsd(score_lesk_overlap) - ENG30-14792703-n:0::Osnovna strukurna komponenta živih ćelija i izvorenergije životinja.	
92-6	8542-8550	povezana	V	VERB	_	_	povezati	_	_	_	ENG30-01304342-v	7	ENG30-00660571-v;ENG30-00713167-v;ENG30-00713818-v;ENG30-01295275-v;ENG30-01304342-v;ENG30-01356370-v;ENG30-02622234-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01304342-v:1::vezati ili vezivati zajedno, kao sa trakom - ENG30-00660571-v:0::rasporediti u niz - ENG30-00713167-v:0::Napraviti logičnu ili uzročnu vezu.	
92-7	8551-8553	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
92-8	8554-8556	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
92-9	8557-8566	povećanim	A	ADJ	_	_	povećan	_	_	_	ENG30-00880207-a	1	ENG30-00880207-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00880207-a:0::uvećan po veličini ili količini ili stepenu	
92-10	8567-8574	rizikom	N	NOUN	_	_	rizik	_	_	_	ENG30-00802238-n	3	ENG30-00802238-n;ENG30-05093293-n;ENG30-14541852-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00802238-n:0::poduhvat koji se preduzima bez obzira na mogući gubitak ili povredu - ENG30-05093293-n:0::verovatnoća izlaganja infektivnom agensu - ENG30-14541852-n:0::izvor opasnosti; mogućnost gubitka ili nesreće	
92-11	8574-8575	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Književnica Džejn Ostin umrla je u Vinčesteru 18. jula 1817. i sahranjena je u katedrali.
93-1	8575-8586	Književnica	N	NOUN	http://www.wikidata.org/entity/Q36180	ROLE	književnica	_	_	_	DRJ0-195364/0	1	DRJ0-195364/0	*	lesk_wsd(score_lesk_overlap) - DRJ0-195364/0:0::žena književnik, spisateljica.	
93-2	8587-8592	Džejn	N	PROPN	http://www.wikidata.org/entity/Q36322[56]	PERS[56]	Džejn	_	_	_	_	_	_	_	_	
93-3	8593-8598	Ostin	N	PROPN	http://www.wikidata.org/entity/Q36322[56]	PERS[56]	Ostin	_	_	_	_	_	_	_	_	
93-4	8599-8604	umrla	V	VERB	_	_	umreti	_	_	_	ENG30-00358431-v	3	ENG30-00358431-v;ENG30-00427683-v;ENG30-02109818-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00358431-v:1::Napustiti fizički život i izgubiti sve telesne funkcije i atribute koji se neophodni da bi se održao život. - ENG30-00427683-v:0::izumirati - ENG30-02109818-v:0::patiti ili suočiti se sa bolom smrti	
93-5	8605-8607	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
93-6	8608-8609	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
93-7	8610-8620	Vinčesteru	N	PROPN	http://www.wikidata.org/entity/Q1511332	LOC	Vinčester	_	_	_	_	_	_	_	_	
93-8	8621-8624	18.	A	ADJ	_	_	18.	_	_	_	_	_	_	_	_	
93-9	8625-8629	jula	N	NOUN	_	_	jul	_	_	_	DRJ0-193523/0	1	DRJ0-193523/0	*	lesk_wsd(score_lesk_overlap) - DRJ0-193523/0:1::sedmi mesec u godini.	
93-10	8630-8635	1817.	A	ADJ	_	_	1817.	_	_	_	_	_	_	_	_	
93-11	8636-8637	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
93-12	8638-8648	sahranjena	V	VERB	_	_	sahraniti	_	_	_	ENG30-02456493-v	1	ENG30-02456493-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02456493-v:1::smestiti u grob ili grobnicu	
93-13	8649-8651	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
93-14	8652-8653	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
93-15	8654-8663	katedrali	N	NOUN	_	_	katedrala	_	_	_	ENG30-02984061-n	1	ENG30-02984061-n	*	lesk_wsd(score_lesk_overlap) - ENG30-02984061-n:1::bilo koja velika i važna crkva	
93-16	8663-8664	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prateći niz tragova nađenih na telu, Holms i Votson pronalaze Reordanovu kuću i otkrivaju eksperimente koji pokušavaju da spoje nauku s magijom.
94-1	8664-8671	Prateći	V	VERB	_	_	pratiti	_	_	_	ENG30-02542280-v	18	ENG30-00118764-v;ENG30-00351406-v;ENG30-00600235-v;ENG30-00729109-v;ENG30-01907076-v;ENG30-02025550-v;ENG30-02150948-v;ENG30-02163301-v;ENG30-02169352-v;ENG30-02197629-v;ENG30-02198602-v;ENG30-02406585-v;ENG30-02542280-v;ENG30-02561697-v;ENG30-02625339-v;ENG30-02716767-v;ENG30-02720354-v;ENG30-02720544-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02542280-v:1::s čijim pravilima, naredbama ili željama u skladu postupati - ENG30-00118764-v:0::redovno obaveštavati - ENG30-00351406-v:0::pridržavati se čega	
94-2	8672-8675	niz	N	NOUN	_	_	niz	_	_	_	ENG30-08376250-n	5	ENG30-04338359-n;ENG30-06621447-n;ENG30-08376250-n;ENG30-08459648-n;ENG30-08459908-n	*	lesk_wsd(score_lesk_overlap) - ENG30-08376250-n:2::niz stvari koje zavise jedna od druge kao da su povezane - ENG30-04338359-n:1::Zbirka predmeta naredanih na jedno vlakno. - ENG30-08459908-n:1::Grupa ljudi li stvari uređenih tako da slede jedno za drugim.	
94-3	8676-8683	tragova	N	NOUN	_	_	trag	_	_	_	ENG30-05826914-n	4	ENG30-04464125-n;ENG30-05826914-n;ENG30-06643763-n;ENG30-09460312-n	*	lesk_wsd(score_lesk_overlap) - ENG30-05826914-n:2::dokaz koji ukazuje na moguće rešenje - ENG30-04464125-n:1::žleb na fonografskoj ploči - ENG30-06643763-n:1::dokaz koji pomaže u rešavanju problema	
94-4	8684-8691	nađenih	A	ADJ	_	_	nađen	_	_	_	RSSJ-27835/0	1	RSSJ-27835/0	*	lesk_wsd(score_lesk_overlap) - RSSJ-27835/0:1::koji je pronađen, otkriven.	
94-5	8692-8694	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
94-6	8695-8699	telu	N	NOUN	_	_	telo	_	_	_	ENG30-07965085-n	8	ENG30-02861886-n;ENG30-05216365-n;ENG30-05217859-n;ENG30-05549830-n;ENG30-06394701-n;ENG30-07965085-n;ENG30-08436288-n;ENG30-09224911-n	*	lesk_wsd(score_lesk_overlap) - ENG30-07965085-n:2::Grupa ljudi koji su povezani nekom zajedničkom vezom ili zanimanjem i posmatraju se kao celina. - ENG30-09224911-n:2::Zaseban 3-dimenzionalni obajekat koji ima masu i razlikuje se od drugih objekata. - ENG30-05549830-n:1::Telo ne računajući glavu i vrat i udove.	
94-7	8699-8700	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
94-8	8701-8706	Holms	N	PROPN	http://www.wikidata.org/entity/Q4653	PERS	Holms	_	_	_	_	_	_	_	_	
94-9	8707-8708	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
94-10	8709-8715	Votson	N	PROPN	http://www.wikidata.org/entity/Q187349	PERS	Votson	_	_	_	_	_	_	_	_	
94-11	8716-8725	pronalaze	V	VERB	_	_	pronalaziti	_	_	_	ENG30-00721437-v	1	ENG30-00721437-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00721437-v:0::napraviti kakvo otkriće	
94-12	8726-8736	Reordanovu	A	ADJ	_	_	Reordanov	_	_	_	CVDf-377/0	1	CVDf-377/0	*	lesk_wsd(score_lesk_overlap) - CVDf-377/0:0::prisvojni pridev od Reordan	
94-13	8737-8741	kuću	N	NOUN	_	_	kuća	_	_	_	ENG30-02913152-n	7	ENG30-02913152-n;ENG30-03544360-n;ENG30-03545150-n;ENG30-07971449-n;ENG30-08490199-n;ENG30-08490402-n;ENG30-08559508-n	*	lesk_wsd(score_lesk_overlap) - ENG30-02913152-n:2::Konstrukcija koja ima krov i zidove i stoji manje-više trajno na jednom mestu. - ENG30-08490402-n:1::mesto gde ste stacionirani i odakle misije počinju i završavaju - ENG30-03544360-n:0::Smeštaj u kome živi jedna ili više porodica.	
94-14	8742-8743	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
94-15	8744-8753	otkrivaju	V	VERB	_	_	otkrivati	_	_	_	ENG30-02197781-v	8	ENG30-00721437-v;ENG30-00920336-v;ENG30-01339505-v;ENG30-02137710-v;ENG30-02143283-v;ENG30-02197781-v;ENG30-02230022-v;ENG30-02235842-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02197781-v:2::smatrati da ste u određenom stanju ili na određenom mestu - ENG30-01339505-v:1::ukloniti svu odeću ili deo odeće da bi pokazali svoje telo - ENG30-00721437-v:0::napraviti kakvo otkriće	
94-16	8754-8766	eksperimente	N	NOUN	_	_	eksperiment	_	_	_	ENG30-00639556-n	2	ENG30-00639556-n;ENG30-05798043-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00639556-n:0::Čin provođenja kontrolisanog testa ili istrage. - ENG30-05798043-n:0::testiranje ideje	
94-17	8767-8771	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
94-18	8772-8782	pokušavaju	V	VERB	_	_	pokušavati	_	_	_	DRJ0-213608/0	1	DRJ0-213608/0	*	lesk_wsd(score_lesk_overlap) - DRJ0-213608/0:0::nesvr. prema pokušati.	
94-19	8783-8785	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
94-20	8786-8791	spoje	V	VERB	_	_	spojiti	_	_	_	ENG30-00243124-v	5	ENG30-00243124-v;ENG30-00482749-v;ENG30-01297624-v;ENG30-01354673-v;ENG30-02631163-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00243124-v:0::pridružiti ili kombinovati - ENG30-00482749-v:0::uskladiti sa ili prilagoditi - ENG30-01297624-v:0::povezati zajedno	
94-21	8792-8797	nauku	N	NOUN	_	_	nauka	_	_	_	ENG30-05999540-n	2	ENG30-05999540-n;ENG30-05999797-n	*	lesk_wsd(score_lesk_overlap) - ENG30-05999540-n:1::Znanje koje je akumulirano sistematskim izučavanjem i koje je organizovano po opštim principima. - ENG30-05999797-n:0::Određena grana naučnog znanja.	
94-22	8798-8799	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
94-23	8800-8807	magijom	N	NOUN	_	_	magija	_	_	_	ENG30-05967977-n	1	ENG30-05967977-n	*	lesk_wsd(score_lesk_overlap) - ENG30-05967977-n:0::svaka umetnost koja poziva natprirodne moći	
94-24	8807-8808	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Brauning je uticao na dizajn skoro svih kategorija vatrenog oružja.
95-1	8808-8816	Brauning	N	PROPN	http://www.wikidata.org/entity/Q220520	PERS	Brauning	_	_	_	_	_	_	_	_	
95-2	8817-8819	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
95-3	8820-8826	uticao	V	VERB	_	_	uticati	_	_	_	ENG30-00701040-v	4	ENG30-00701040-v;ENG30-02116980-v;ENG30-02536557-v;ENG30-02677097-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00701040-v:0::oblikovati ili uticati; dati pravac - ENG30-02116980-v:0::provocirati ili uzbuditi - ENG30-02536557-v:0::Imati ili vršiti uticaj ili delovanje.	
95-4	8827-8829	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
95-5	8830-8836	dizajn	N	NOUN	_	_	dizajn	_	_	_	ENG30-03179318-n	2	ENG30-03179318-n;ENG30-05728678-n	*	lesk_wsd(score_lesk_overlap) - ENG30-03179318-n:1::preliminarna skica koja ukazuje na plan za nešto - ENG30-05728678-n:0::Šema ustrojstva.	
95-6	8837-8842	skoro	ADV	ADV	_	_	skoro	_	_	_	ENG30-00160659-b	2	ENG30-00007015-b;ENG30-00160659-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00160659-b:1::na blizak način - ENG30-00007015-b:0::(količina) neprecizna, ali prilično blizu tačne	
95-7	8843-8847	svih	PRO	DET	_	_	sav	_	_	_	_	_	_	_	_	
95-8	8848-8858	kategorija	N	NOUN	_	_	kategorija	_	_	_	ENG30-05838765-n	2	ENG30-05838765-n;ENG30-07997703-n	*	lesk_wsd(score_lesk_overlap) - ENG30-05838765-n:0::Generalni koncept koji označava podelu ili koordinaciju u konceptualnoj šemi. - ENG30-07997703-n:0::Kolekcija stvari koje dele iste atribute.	
95-9	8859-8867	vatrenog	A	ADJ	_	_	vatren	1[260]	vatreno oružje[260]	NID[260]	LLM-0314[2065]	1[2065]	LLM-0314[2065]	*[513]	lesk_wsd(score_lesk_overlap) - LLM-0314:0::Naprava koja koristi energiju eksploziva za izbacivanje projektila.[2065]	
95-10	8868-8874	oružja	N	NOUN	_	_	oružje	1[260]	vatreno oružje[260]	NID[260]	LLM-0314[2065]	1[2065]	LLM-0314[2065]	*[513]	lesk_wsd(score_lesk_overlap) - LLM-0314:0::Naprava koja koristi energiju eksploziva za izbacivanje projektila.[2065]	
95-11	8874-8875	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Gastroenteritis je obično akutna i samoograničavajuća bolest koja ne zahteva terapiju lekovima.
96-1	8875-8890	Gastroenteritis	N	NOUN	_	_	gastroenteritis	_	_	_	ENG30-14172005-n	1	ENG30-14172005-n	*	lesk_wsd(score_lesk_overlap) - ENG30-14172005-n:1::upala želuca i creva; može biti uzrokovan Salmonella enteritidis	
96-2	8891-8893	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
96-3	8894-8900	obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00155621-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00155621-b:1::obično; po pravilu - ENG30-00041954-b:0::bez razlike jednog od drugih - ENG30-00106921-b:0::u normalnim uslovima	
96-4	8901-8907	akutna	A	ADJ	_	_	akutan	_	_	_	ENG30-00803275-a	1	ENG30-00803275-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00803275-a:0::veoma oštar ili snažan	
96-5	8908-8909	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
96-6	8910-8928	samoograničavajuća	A	ADJ	_	_	samoograničavajući	1[261]	samoograničavajuća bolest[261]	NID[261]	CVMWE-0392[2066]	1[2066]	CVMWE-0392[2066]	*[514]	lesk_wsd(score_lesk_overlap) - CVMWE-0392:5::bolest koja obično nestaje sama od sebe, bez lečenja ili na koju ne utiče lečenje i koja teži da opstaje[2066]	
96-7	8929-8935	bolest	N	NOUN	_	_	bolest	1[261]	samoograničavajuća bolest[261]	NID[261]	CVMWE-0392[2066]	1[2066]	CVMWE-0392[2066]	*[514]	lesk_wsd(score_lesk_overlap) - CVMWE-0392:5::bolest koja obično nestaje sama od sebe, bez lečenja ili na koju ne utiče lečenje i koja teži da opstaje[2066]	
96-8	8936-8940	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
96-9	8941-8943	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
96-10	8944-8951	zahteva	V	VERB	_	_	zahtevati	_	_	_	ENG30-00754942-v	6	ENG30-00754942-v;ENG30-00784727-v;ENG30-02267989-v;ENG30-02275365-v;ENG30-02627934-v;ENG30-02635547-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00754942-v:1::Tražiti hitno i žustro. - ENG30-02275365-v:1::Tražiti nešto što vam pripada ili je vaše vlasništvo; tvrditi da je to vaše pravo. - ENG30-02627934-v:1::Zahtevati jer je korisno, pravedno ili ispravno.	
96-11	8952-8960	terapiju	N	NOUN	_	_	terapija	_	_	_	ENG30-00661091-n	1	ENG30-00661091-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00661091-n:1::Čin brige o nekome, lekovima ili medicinskim tretmanom (u medicini).	
96-12	8961-8969	lekovima	N	NOUN	_	_	lek	_	_	_	ENG30-04074482-n	3	ENG30-03740161-n;ENG30-04074482-n;ENG30-13684632-n	*	lesk_wsd(score_lesk_overlap) - ENG30-04074482-n:2::Terapija koja leči bolest ili ublažava bol. - ENG30-03740161-n:0::Nešto što leči, sprečava ili olakšava simptome bolesti. - ENG30-13684632-n:0::osnovna novčana jedinica u Albaniji	
96-13	8969-8970	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pozivam te, ako ti tvoji dozvole, da dođeš u našu zemlju, najbolje ovog leta.
97-1	8970-8977	Pozivam	V	VERB	_	_	pozivati	_	_	_	ENG30-01041762-v	2	ENG30-00753881-v;ENG30-01041762-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01041762-v:1::zatražiti od koga da dođe - ENG30-00753881-v:0::naručiti, pozvati ili tražiti određenu dužnost ili aktivnost, posao, ulogu	
97-2	8978-8980	te	PRO	PRON	_	_	ti	_	_	_	_	_	_	_	_	
97-3	8980-8981	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
97-4	8982-8985	ako	CONJ	SCONJ	_	_	ako	_	_	_	_	_	_	_	_	
97-5	8986-8988	ti	PRO	PRON	_	_	ti	_	_	_	_	_	_	_	_	
97-6	8989-8994	tvoji	PRO	DET	_	_	tvoj	_	_	_	_	_	_	_	_	
97-7	8995-9002	dozvole	V	VERB	_	_	dozvoliti	_	_	_	ENG30-02721438-v	11	ENG30-00723545-v;ENG30-00724150-v;ENG30-00802318-v;ENG30-00802946-v;ENG30-00803325-v;ENG30-00806049-v;ENG30-02255462-v;ENG30-02444662-v;ENG30-02494047-v;ENG30-02721438-v;ENG30-02745486-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02721438-v:1::Napraviti mogućnost ili obezbediti mogućnost za nešto; dozvoliti da se dostigne ili izazvati da ostane. - ENG30-00723545-v:0::Dozvoliti neku mogućnost; priznati istinu ili valjanost nečega. - ENG30-00724150-v:0::dati ili dodeliti deo novca ili vremena određenoj osobi ili cilju	
97-8	9002-9003	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
97-9	9004-9006	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
97-10	9007-9012	dođeš	V	VERB	_	_	doći	_	_	_	ENG30-00341917-v	12	ENG30-00341917-v;ENG30-00342443-v;ENG30-00344886-v;ENG30-00425071-v;ENG30-02005948-v;ENG30-02006573-v;ENG30-02006709-v;ENG30-02020590-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v;ENG30-02743214-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00341917-v:1::desiti se; stići, u odgovarajućem trenutku - ENG30-00342443-v:1::desiti se u određeno vreme ili na određenom mestu - ENG30-02108791-v:1::uzrokovati da se nešto iznenada iskusi	
97-11	9013-9014	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
97-12	9015-9019	našu	PRO	DET	_	_	naš	_	_	_	_	_	_	_	_	
97-13	9020-9026	zemlju	N	NOUN	_	_	zemlja	_	_	_	ENG30-09335240-n	10	ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09335240-n:1::Materija iz gornjeg sloja Zelmljine površine na kojoj mogu da rastu biljke (posebno kada se radi o njenom kvalitetu ili… - ENG30-14844414-n:1::Nekada se smatralo da je to jedan od četiri elementa od kojih se sastoji svemir (po Empedoklu, arhaično). - ENG30-08493064-n:0::geografsko područje pod jurisdikcijom suverene države	
97-14	9026-9027	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
97-15	9028-9036	najbolje	ADV	ADV	_	_	najbolje	_	_	_	ENG30-00509846-b	1	ENG30-00509846-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00509846-b:0::sa pozicije superiornosti ili autoriteta	
97-16	9037-9041	ovog	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
97-17	9042-9046	leta	N	NOUN	_	_	leto	_	_	_	ENG30-09577833-n	2	ENG30-09577833-n;ENG30-15145012-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09577833-n:1::Zevsova žena ili ljubavnica, majka Apolona i Artemide u drevnoj mitologiji - ENG30-15145012-n:0::Najtoplije godišnje doba; na severnoj hemisferi traje od najdužeg dana to jesenje ravnodnevice.	
97-18	9046-9047	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bio je poznat po surovosti.
98-1	9047-9050	Bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
98-2	9051-9053	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
98-3	9054-9060	poznat	A	ADJ	_	_	poznat	_	_	_	ENG30-00970249-a	3	ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00970249-a:0::u okviru normalnog svakodnevnog iskustva; obično nije čudan - ENG30-01375174-a:0::identifikovan sa sigurnošću - ENG30-01375831-a:0::opšte prihvaćen i uvažen	
98-4	9061-9063	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	
98-5	9064-9073	surovosti	N	NOUN	_	_	surovost	_	_	_	ENG30-00745943-n	4	ENG30-00745943-n;ENG30-04710127-n;ENG30-04845475-n;ENG30-13979977-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00745943-n:0::loše i okrutno ponašanje - ENG30-04710127-n:0::Nešto što se teško izdržava. - ENG30-04845475-n:0::svojstvo da bude okrutan i uzrokuje napetost ili iritaciju	
98-6	9073-9074	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Rotavirus je najčešći uzročnik gastroenteritisa kod dece i javlja se u sličnom procentu u razvijenim zemljama i zemljama u razvoju.
99-1	9074-9083	Rotavirus	N	NOUN	_	_	rotavirus	_	_	_	ENG30-01341090-n	1	ENG30-01341090-n	*	lesk_wsd(score_lesk_overlap) - ENG30-01341090-n:3::reovirus koji izaziva enteritis kod novorođenčadi i male dece	
99-2	9084-9086	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
99-3	9087-9095	najčešći	A	ADJ	_	_	čest	_	_	_	ENG30-00486990-a	2	ENG30-00486990-a;ENG30-01066542-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00486990-a:1::često se susreće - ENG30-01066542-a:1::dolazi u kratkim intervalima ili uobičajeno	
99-4	9096-9104	uzročnik	N	NOUN	_	_	uzročnik	_	_	_	ENG30-09190918-n	1	ENG30-09190918-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09190918-n:2::Aktivan i delotvoran uzrok; u stanju da izazove određeni efekat.	
99-5	9105-9121	gastroenteritisa	N	NOUN	_	_	gastroenteritis	_	_	_	ENG30-14172005-n	1	ENG30-14172005-n	*	lesk_wsd(score_lesk_overlap) - ENG30-14172005-n:1::upala želuca i creva; može biti uzrokovan Salmonella enteritidis	
99-6	9122-9125	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
99-7	9126-9130	dece	N	NOUN	_	_	deca	_	_	_	DRS0-457358/0.0	2	DRS0-457358/0.0;DRS0-457359/0.0	*	lesk_wsd(score_lesk_overlap) - DRS0-457358/0.0:2::ljudi u ranom uzrastu života; sinovi i kćeri u odnosu na roditelje; mlade osobe koje još nisu odrasle. - DRS0-457359/0.0:0::zb. im. od dete.	
99-8	9131-9132	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
99-9	9133-9139	javlja	V	VERB	_	_	javljati	1	javljati se	IRV	CVMWE-0161[2067]	1[2067]	CVMWE-0161[2067]	*[515]	lesk_wsd(score_lesk_overlap) - CVMWE-0161:2::pojaviti se, nastati (i o bolesti)[2067]	
99-10	9140-9142	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0161[2067]	1[2067]	CVMWE-0161[2067]	*[515]	lesk_wsd(score_lesk_overlap) - CVMWE-0161:2::pojaviti se, nastati (i o bolesti)[2067]	
99-11	9143-9144	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
99-12	9145-9152	sličnom	A	ADJ	_	_	sličan	_	_	_	ENG30-01409581-a	4	ENG30-01409581-a;ENG30-01410606-a;ENG30-02071420-a;ENG30-02381495-a	*	lesk_wsd(score_lesk_overlap) - ENG30-01409581-a:2::sličan ili sličan; ima iste ili neke od istih karakteristika; često se koristi u kombinaciji - ENG30-01410606-a:0::ima iste ili slične karakteristike - ENG30-02071420-a:0::Koji odgovara nečemu ili podseća na nešto.	
99-13	9153-9161	procentu	N	NOUN	_	_	procent	_	_	_	RSSJ-43080/0	1	RSSJ-43080/0	*	lesk_wsd(score_lesk_overlap) - RSSJ-43080/0:0::stoti deo celine, izražen brojem; procenat.	
99-14	9162-9163	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
99-15	9164-9174	razvijenim	A	ADJ	_	_	razvijen	3[262]	razvijena zemlja[262]	NID[262]	CVMWE-0381[2068]	1[2068]	CVMWE-0381[2068]	*[516]	lesk_wsd(score_lesk_overlap) - CVMWE-0381:2::suverena država koja ima visok kvalitet života, razvijenu ekonomiju i naprednu tehnološku infrastrukturu u odnosu na dr…[2068]	
99-16	9175-9183	zemljama	N	NOUN	_	_	zemlja	3[262]	razvijena zemlja[262]	NID[262]	CVMWE-0381[2068]	1[2068]	CVMWE-0381[2068]	*[516]	lesk_wsd(score_lesk_overlap) - CVMWE-0381:2::suverena država koja ima visok kvalitet života, razvijenu ekonomiju i naprednu tehnološku infrastrukturu u odnosu na dr…[2068]	
99-17	9184-9185	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
99-18	9186-9194	zemljama	N	NOUN	_	_	zemlja	2[263]	zemlja u razvoju[263]	NID[263]	CVMWE-0517[2069]	1[2069]	CVMWE-0517[2069]	*[517]	lesk_wsd(score_lesk_overlap) - CVMWE-0517:1::suverena država koja ima relativno nizak standard življenja, nerazvijenu industriju i srednji ili nizak Indeks ljudskog…[2069]	
99-19	9195-9196	u	PREP	ADP	_	_	u	2[263]	zemlja u razvoju[263]	NID[263]	CVMWE-0517[2069]	1[2069]	CVMWE-0517[2069]	*[517]	lesk_wsd(score_lesk_overlap) - CVMWE-0517:1::suverena država koja ima relativno nizak standard življenja, nerazvijenu industriju i srednji ili nizak Indeks ljudskog…[2069]	
